,method,source,native,parents,p_value,description,intersection_size
199,RandomForest_gini,CORUM,CORUM:178,['CORUM:0000000'],2.785577391514018e-13,"Respiratory chain complex I (holoenzyme), mitochondrial",9
200,RandomForest_gini,GO:BP,GO:0019637,['GO:0006793'],8.780130611087556e-13,"""The chemical reactions and pathways involving organophosphates, any phosphate-containing organic compound."" [ISBN:0198506732]",18
201,RandomForest_gini,GO:BP,GO:0006091,['GO:0008152'],2.3739910007812085e-12,"""The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances."" [GOC:jl]",14
202,RandomForest_gini,GO:CC,GO:0098803,['GO:0032991'],2.476634835325814e-12,"""Any protein complex that is part of a respiratory chain."" [GOC:dos]",9
203,RandomForest_gini,GO:BP,GO:0006753,"['GO:0006796', 'GO:0019637', 'GO:0055086']",5.206734079180343e-12,"""The chemical reactions and pathways involving any phosphorylated nucleoside."" [GOC:mah]",15
204,RandomForest_gini,GO:MF,GO:0016651,['GO:0016491'],7.270228998845101e-12,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",9
205,RandomForest_gini,GO:BP,GO:0006120,"['GO:0019646', 'GO:0042775']",7.95545019258218e-12,"""The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation."" [ISBN:0716731363]",8
206,RandomForest_gini,GO:BP,GO:0055086,"['GO:0006139', 'GO:0044281']",9.496672810906307e-12,"""The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide."" [GOC:vw]",15
207,RandomForest_gini,GO:BP,GO:0046034,"['GO:0009150', 'GO:0009205']",2.1961162787854485e-11,"""The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators]",11
208,RandomForest_gini,GO:BP,GO:0072521,['GO:0008152'],2.2637678929393462e-11,"""The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",14
209,RandomForest_gini,GO:BP,GO:0042773,"['GO:0006119', 'GO:0022904']",2.2668245909471534e-11,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP."" [ISBN:0716731363]",9
210,RandomForest_gini,GO:BP,GO:0042775,['GO:0042773'],2.2668245909471534e-11,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP, as it occurs in the mitochondrial inner membrane or chloroplast thylakoid membrane."" [GOC:mtg_sensu, ISBN:0716731363]",9
211,RandomForest_gini,GO:MF,GO:0009055,['GO:0003674'],3.9330951083921804e-11,"""A molecular function representing the directed movement of electrons from one molecular entity to another, typically mediated by electron carriers or acceptors, resulting in the transfer of energy and/or the reduction-oxidation (redox) transformation of chemical species. This activity is fundamental to various biological processes, including cellular respiration and photosynthesis, as well as numerous enzymatic reactions involved in metabolic pathways."" [Wikipedia:Electron_transfer]",9
212,RandomForest_gini,GO:MF,GO:0022853,"['GO:0015075', 'GO:0015399']",5.402986340151688e-11,"""Enables the transfer of an ion from one side of a membrane to the other up the solute's concentration gradient. This is carried out by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction."" [GOC:mtg_transport, ISBN:0815340729]",9
213,RandomForest_gini,GO:BP,GO:0009205,"['GO:0009144', 'GO:0009199']",6.588809668026668e-11,"""The chemical reactions and pathways involving purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",11
214,RandomForest_gini,GO:MF,GO:0015078,"['GO:0008324', 'GO:0022890']",6.886624320425085e-11,"""Enables the transfer of a proton from one side of a membrane to the other."" [GOC:ai]",10
215,RandomForest_gini,GO:BP,GO:0042776,"['GO:0006119', 'GO:0015986']",8.0226701245135e-11,"""The chemical reactions and pathways resulting in the formation of ATP driven by transport of protons across a mitochondrial membrane to generate an electrochemical gradient (proton-motive force)."" [GOC:vw]",8
216,RandomForest_gini,GO:BP,GO:0009199,['GO:0009141'],8.894539775346052e-11,"""The chemical reactions and pathways involving a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",11
217,RandomForest_gini,GO:BP,GO:0009144,['GO:0009141'],8.894539775346052e-11,"""The chemical reactions and pathways involving purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",11
218,RandomForest_gini,GO:BP,GO:0022904,"['GO:0022900', 'GO:0045333']",9.0704309765576e-11,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."" [GOC:mtg_electron_transport, ISBN:0716720094]",9
219,RandomForest_gini,REAC,REAC:R-HSA-6799198,['REAC:R-HSA-611105'],1.1380911193759794e-10,Complex I biogenesis,8
220,RandomForest_gini,GO:BP,GO:0009117,['GO:0006753'],1.2139596104463744e-10,"""The chemical reactions and pathways involving a nucleotide, a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic nucleotides (nucleoside cyclic phosphates)."" [GOC:ma]",13
221,RandomForest_gini,GO:BP,GO:0019693,"['GO:0006796', 'GO:0019637', 'GO:1901135']",1.653803577249328e-10,"""The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",12
222,RandomForest_gini,GO:BP,GO:0009141,['GO:0006753'],1.713018152627399e-10,"""The chemical reactions and pathways involving a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",11
223,RandomForest_gini,GO:BP,GO:0022900,['GO:0006091'],2.1019493132757855e-10,"""A process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors."" [GOC:mtg_electron_transport]",9
224,RandomForest_gini,GO:BP,GO:0009060,['GO:0045333'],2.678984779262587e-10,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor."" [GOC:das, GOC:jl, ISBN:0140513590]",10
225,RandomForest_gini,GO:BP,GO:0015986,['GO:0006754'],2.85325706678874e-10,"""The chemical reactions and pathways resulting in the formation of ATP driven by transport of protons across a membrane to generate an electrochemical gradient (proton-motive force)."" [GOC:vw]",8
226,RandomForest_gini,REAC,REAC:R-HSA-611105,['REAC:R-HSA-1428517'],5.466183126473349e-10,Respiratory electron transport,9
227,RandomForest_gini,GO:BP,GO:0006163,"['GO:0009117', 'GO:0072521']",7.132313241770842e-10,"""The chemical reactions and pathways involving a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",12
228,RandomForest_gini,GO:BP,GO:0006119,['GO:0009060'],8.090707399214251e-10,"""The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis."" [ISBN:0198506732, ISBN:0471331309]",9
229,RandomForest_gini,WP,WP:WP623,['WP:000000'],9.256113068406476e-10,Oxidative phosphorylation,8
230,RandomForest_gini,GO:BP,GO:0019646,"['GO:0006119', 'GO:0009060', 'GO:0022904']",1.021175929037975e-09,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to oxygen to generate a transmembrane electrochemical gradient."" [GOC:ai, GOC:mtg_electron_transport]",8
231,RandomForest_gini,GO:MF,GO:0015399,['GO:0022804'],1.2847319274186781e-09,"""Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source. Primary energy sources known to be coupled to transport are chemical such as ATP hydrolysis, redox energy and photon energy."" [GOC:mtg_transport, PMID:31613498]",9
232,RandomForest_gini,KEGG,KEGG:00190,['KEGG:00000'],1.2943315879243301e-09,Oxidative phosphorylation,9
233,RandomForest_gini,KEGG,KEGG:05415,['KEGG:00000'],1.5680126316162588e-09,Diabetic cardiomyopathy,10
234,RandomForest_gini,GO:BP,GO:0045333,['GO:0015980'],1.898740880475165e-09,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration)."" [GOC:das, ISBN:0140513590, ISBN:0198506732]",10
235,RandomForest_gini,GO:BP,GO:0015980,['GO:0006091'],1.954496381714837e-09,"""The chemical reactions and pathways by which a cell derives energy from organic compounds; results in the oxidation of the compounds from which energy is released."" [GOC:mah]",11
236,RandomForest_gini,WP,WP:WP111,['WP:000000'],2.0013498793967167e-09,Electron transport chain OXPHOS system in mitochondria,9
237,RandomForest_gini,GO:BP,GO:0009150,"['GO:0006163', 'GO:0009259']",2.356717700898348e-09,"""The chemical reactions and pathways involving a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",11
238,RandomForest_gini,GO:BP,GO:0006754,"['GO:0009152', 'GO:0009206', 'GO:0046034']",2.6068485471447093e-09,"""The chemical reactions and pathways resulting in the formation of ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators, ISBN:0198506732]",8
239,RandomForest_gini,KEGG,KEGG:04723,['KEGG:00000'],3.1875493989025464e-09,Retrograde endocannabinoid signaling,9
240,RandomForest_gini,GO:BP,GO:0009259,"['GO:0009117', 'GO:0019693']",4.4233703311180324e-09,"""The chemical reactions and pathways involving a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",11
241,RandomForest_gini,REAC,REAC:R-HSA-1428517,['REAC:R-HSA-1430728'],4.5520315565529895e-09,Aerobic respiration and respiratory electron transport,10
242,RandomForest_gini,KEGG,KEGG:04932,['KEGG:00000'],4.56475315669656e-09,Non-alcoholic fatty liver disease,9
243,RandomForest_gini,GO:BP,GO:0010257,['GO:0065003'],5.968740109841991e-09,"""The aggregation, arrangement and bonding together of a set of components to form an NADH dehydrogenase complex."" [GOC:sm]",7
244,RandomForest_gini,GO:BP,GO:0032981,"['GO:0010257', 'GO:0033108']",5.968740109841991e-09,"""The aggregation, arrangement and bonding together of a set of components to form mitochondrial respiratory chain complex I."" [GOC:rph]",7
245,RandomForest_gini,GO:BP,GO:0009206,"['GO:0009145', 'GO:0009201', 'GO:0009205']",6.018041998562558e-09,"""The chemical reactions and pathways resulting in the formation of purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",8
246,RandomForest_gini,GO:BP,GO:0046390,"['GO:0019693', 'GO:0090407', 'GO:1901137']",6.2817913893476914e-09,"""The chemical reactions and pathways resulting in the formation of ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",9
247,RandomForest_gini,GO:BP,GO:0009145,"['GO:0009142', 'GO:0009144']",6.465918011292667e-09,"""The chemical reactions and pathways resulting in the formation of purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",8
248,RandomForest_gini,GO:CC,GO:0005739,"['GO:0005737', 'GO:0043231']",7.27104726220668e-09,"""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."" [GOC:giardia, ISBN:0198506732]",17
249,RandomForest_gini,GO:BP,GO:1902600,"['GO:0098655', 'GO:0098662']",8.813943780730224e-09,"""The directed movement of a proton across a membrane."" [GO_REF:0000069, GOC:pr, GOC:TermGenie]",9
250,RandomForest_gini,GO:BP,GO:0009201,"['GO:0009142', 'GO:0009199']",9.169189112734037e-09,"""The chemical reactions and pathways resulting in the formation of a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",8
251,RandomForest_gini,GO:BP,GO:0009142,"['GO:0009141', 'GO:1901293']",1.5549034916198475e-08,"""The chemical reactions and pathways resulting in the formation of a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",8
252,RandomForest_gini,GO:MF,GO:0016491,['GO:0003824'],1.7767763160207287e-08,"""Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."" [EC:1.-.-.-]",13
253,RandomForest_gini,REAC,REAC:R-HSA-1430728,['REAC:0000000'],2.7192076755401066e-08,Metabolism,20
254,RandomForest_gini,GO:BP,GO:1901135,['GO:0008152'],4.2817272375037694e-08,"""The chemical reactions and pathways involving carbohydrate derivative."" [GOC:TermGenie]",14
255,RandomForest_gini,GO:BP,GO:0090407,"['GO:0009058', 'GO:0019637']",5.042335580794886e-08,"""The chemical reactions and pathways resulting in the biosynthesis of deoxyribose phosphate, the phosphorylated sugar 2-deoxy-erythro-pentose."" [GOC:chem_mtg]",12
256,RandomForest_gini,WP,WP:WP4396,['WP:000000'],6.619825744255463e-08,Nonalcoholic fatty liver disease,9
257,RandomForest_gini,GO:BP,GO:0044281,['GO:0008152'],6.924759387184416e-08,"""The chemical reactions and pathways involving small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",17
258,RandomForest_gini,GO:BP,GO:0009152,"['GO:0006164', 'GO:0009150', 'GO:0009260']",1.0529628295077079e-07,"""The chemical reactions and pathways resulting in the formation of a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",8
259,RandomForest_gini,KEGG,KEGG:05208,['KEGG:00000'],1.1538842187774972e-07,Chemical carcinogenesis - reactive oxygen species,9
260,RandomForest_gini,GO:CC,GO:0005740,"['GO:0005739', 'GO:0031967']",1.2235124891547107e-07,"""The double lipid bilayer enclosing the mitochondrion and separating its contents from the cell cytoplasm; includes the intermembrane space."" [GOC:ai, GOC:pz]",12
261,RandomForest_gini,GO:BP,GO:0072522,"['GO:0009058', 'GO:0072521']",1.3188266652776468e-07,"""The chemical reactions and pathways resulting in the formation of a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",9
262,RandomForest_gini,KEGG,KEGG:04714,['KEGG:00000'],1.7730829741841295e-07,Thermogenesis,9
263,RandomForest_gini,HP,HP:0030085,['HP:0025454'],2.1235621911576839e-07,Abnormal concentration of lactate in the cerebrospinal fluid.,8
264,RandomForest_gini,HP,HP:0002490,['HP:0030085'],2.1235621911576839e-07,Increased concentration of lactate in the cerebrospinal fluid.,8
265,RandomForest_gini,GO:BP,GO:0009260,"['GO:0009165', 'GO:0009259', 'GO:0046390']",2.1486803303138702e-07,"""The chemical reactions and pathways resulting in the formation of a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",8
266,RandomForest_gini,GO:CC,GO:0005759,"['GO:0005739', 'GO:0070013']",2.446416021080245e-07,"""The gel-like material, with considerable fine structure, that lies in the matrix space, or lumen, of a mitochondrion. It contains the enzymes of the tricarboxylic acid cycle and, in some organisms, the enzymes concerned with fatty acid oxidation."" [GOC:as, ISBN:0198506732]",10
267,RandomForest_gini,GO:CC,GO:0005743,"['GO:0019866', 'GO:0031966']",2.446416021080245e-07,"""The inner, i.e. lumen-facing, lipid bilayer of the mitochondrial envelope. It is highly folded to form cristae."" [GOC:ai]",10
268,RandomForest_gini,GO:CC,GO:1990351,['GO:0032991'],2.6361446387533804e-07,"""A protein complex facilitating transport of molecules (proteins, small molecules, nucleic acids) into, out of or within a cell, or between cells."" [GOC:bhm, PMID:15449578]",10
269,RandomForest_gini,CORUM,CORUM:2920,['CORUM:0000000'],2.680030571268416e-07,Respiratory chain complex I (lambda subunit) mitochondrial,5
270,RandomForest_gini,GO:BP,GO:0006164,"['GO:0006163', 'GO:0009165', 'GO:0072522']",4.4829261847636124e-07,"""The chemical reactions and pathways resulting in the formation of a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",8
271,RandomForest_gini,HP,HP:0003128,['HP:0001941'],4.721070550760048e-07,"An abnormal buildup of lactic acid in the body, leading to acidification of the blood and other bodily fluids.",9
272,RandomForest_gini,GO:MF,GO:0022804,['GO:0022857'],4.980898542082501e-07,"""Enables the transfer of a specific substance or related group of substances from one side of a membrane to the other, up the solute's concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction."" [GOC:mtg_transport, ISBN:0815340729]",10
273,RandomForest_gini,KEGG,KEGG:05012,['KEGG:00000'],5.713362335440056e-07,Parkinson disease,9
274,RandomForest_gini,GO:CC,GO:0019866,"['GO:0031090', 'GO:0031967']",6.719756690556074e-07,"""The inner, i.e. lumen-facing, lipid bilayer of an organelle envelope; usually highly selective to most ions and metabolites."" [GOC:mah]",10
275,RandomForest_gini,GO:BP,GO:0033108,"['GO:0007005', 'GO:0065003']",6.811511245691341e-07,"""The aggregation, arrangement and bonding together of a set of components to form a mitochondrial respiratory chain complex or between respiratory chain complexes to form high-order structures."" [GOC:mah]",7
276,RandomForest_gini,KEGG,KEGG:05020,['KEGG:00000'],6.951025942105163e-07,Prion disease,9
277,RandomForest_gini,GO:BP,GO:1901293,"['GO:0006753', 'GO:0034654', 'GO:0090407']",7.778153920038468e-07,"""The chemical reactions and pathways resulting in the formation of a nucleoside phosphate."" [GOC:TermGenie]",9
278,RandomForest_gini,GO:BP,GO:0006796,['GO:0006793'],7.912873315130727e-07,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",18
279,RandomForest_gini,GO:BP,GO:0006793,['GO:0008152'],8.077066199941914e-07,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus."" [GOC:ai]",18
280,RandomForest_gini,HP,HP:0001941,['HP:0004360'],1.0006517726198165e-06,Abnormal acid accumulation or depletion of base.,11
281,RandomForest_gini,GO:CC,GO:0031966,"['GO:0005740', 'GO:0031090']",1.005935605579632e-06,"""Either of the lipid bilayers that surround the mitochondrion and form the mitochondrial envelope."" [GOC:mah, NIF_Subcellular:sao1045389829]",11
282,RandomForest_gini,GO:BP,GO:0009165,"['GO:0009117', 'GO:1901293']",1.740305128940773e-06,"""The chemical reactions and pathways resulting in the formation of nucleotides, any nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic-nucleotides (nucleoside cyclic phosphates)."" [GOC:go_curators]",8
283,RandomForest_gini,KEGG,KEGG:05016,['KEGG:00000'],1.9482562843077147e-06,Huntington disease,9
284,RandomForest_gini,GO:MF,GO:0022890,['GO:0015318'],2.0254702971609384e-06,"""Enables the transfer of inorganic cations from one side of a membrane to the other. Inorganic cations are atoms or small molecules with a positive charge that do not contain carbon in covalent linkage."" [GOC:ai, GOC:mtg_transport, ISBN:0815340729]",11
285,RandomForest_gini,KEGG,KEGG:01100,['KEGG:00000'],2.06048547017649e-06,Metabolic pathways,16
286,RandomForest_gini,WP,WP:WP4324,['WP:000000'],2.1338026760984733e-06,Mitochondrial complex I assembly model OXPHOS system,6
287,RandomForest_gini,HP,HP:0004360,['HP:0012337'],2.1658813517491105e-06,"An abnormality of the balance or maintenance of the balance of acids and bases in bodily fluids, resulting in an abnormal pH.",11
288,RandomForest_gini,GO:CC,GO:1902495,"['GO:0098796', 'GO:1990351']",3.1747378339772543e-06,"""A transmembrane protein complex which enables the transfer of a substance from one side of a membrane to the other."" [GOC:bhm, GOC:TermGenie, PMID:18024586]",9
289,RandomForest_gini,GO:MF,GO:0008324,['GO:0015075'],3.5485685283222918e-06,"""Enables the transfer of cation from one side of a membrane to the other."" [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]",11
290,RandomForest_gini,HP,HP:0025454,"['HP:0001939', 'HP:0002921']",5.581811160514178e-06,Any deviation from the normal range of concentration of a metabolite in the cerebrospinal fluid.,8
291,RandomForest_gini,GO:BP,GO:0098660,['GO:0055085'],6.260848872394591e-06,"""The process in which an inorganic ion is transported across a membrane."" [GOC:mah]",12
292,RandomForest_gini,CORUM,CORUM:2948,['CORUM:0000000'],8.601378803115705e-06,"Respiratory chain complex I (incomplete intermediate), mitochondrial",4
293,RandomForest_gini,KEGG,KEGG:05014,['KEGG:00000'],8.761246089755754e-06,Amyotrophic lateral sclerosis,9
294,RandomForest_gini,GO:MF,GO:0015318,['GO:0022857'],1.0999196522258029e-05,"""Enables the transfer of an inorganic molecular entity from the outside of a cell to the inside of the cell across a membrane. An inorganic molecular entity is a molecular entity that contains no carbon."" [GOC:mtg_transport, ISBN:0815340729]",11
295,RandomForest_gini,GO:BP,GO:1901137,"['GO:0009058', 'GO:1901135']",1.2188469059449816e-05,"""The chemical reactions and pathways resulting in the formation of carbohydrate derivative."" [GOC:TermGenie]",10
296,RandomForest_gini,GO:BP,GO:0007005,['GO:0006996'],1.3453703797485782e-05,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a mitochondrion; includes mitochondrial morphogenesis and distribution, and replication of the mitochondrial genome as well as synthesis of new mitochondrial components."" [GOC:dph, GOC:jl, GOC:mah, GOC:sgd_curators, PMID:9786946]",9
297,RandomForest_gini,KEGG,KEGG:05010,['KEGG:00000'],1.3563045374267905e-05,Alzheimer disease,9
298,RandomForest_gini,GO:MF,GO:0003824,['GO:0003674'],1.6382499490825606e-05,"""Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."" [GOC:vw, ISBN:0198506732]",26
299,RandomForest_gini,GO:MF,GO:0015075,['GO:0022857'],1.8046136713894616e-05,"""Enables the transfer of an ion from one side of a membrane to the other."" [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]",11
300,RandomForest_gini,GO:BP,GO:0034220,"['GO:0006811', 'GO:0055085']",2.0189932067247066e-05,"""A process in which a monoatomic ion is transported across a membrane. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:mah]",12
301,RandomForest_gini,GO:CC,GO:0031967,"['GO:0043227', 'GO:0043229', 'GO:0110165']",2.070026160449694e-05,"""A double membrane structure enclosing an organelle, including two lipid bilayers and the region between them. In some cases, an organelle envelope may have more than two membranes."" [GOC:mah, GOC:pz]",12
302,RandomForest_gini,GO:BP,GO:0006812,['GO:0006811'],2.518469867560349e-05,"""The directed movement of a monoatomic cation, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Monatomic cations (also called simple cations) are positively charged ions consisting of exactly one atom."" [GOC:ai]",12
303,RandomForest_gini,GO:BP,GO:0098662,['GO:0098660'],2.9217528869300494e-05,"""A process in which an inorganic cation is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:mah]",11
304,RandomForest_gini,GO:BP,GO:0098655,"['GO:0006812', 'GO:0034220']",3.840053113473339e-05,"""The process in which a monoatomic cation is transported across a membrane. Monatomic cations (also called simple cations) are positively charged ions consisting of exactly one atom."" [GOC:dos, GOC:vw]",11
305,RandomForest_gini,HP,HP:0003287,['HP:0012103'],5.256621219456176e-05,A functional anomaly of mitochondria.,8
306,RandomForest_gini,GO:CC,GO:1902494,['GO:0032991'],5.933045027521429e-05,"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]",13
307,RandomForest_gini,KEGG,KEGG:05022,['KEGG:00000'],8.441746130346555e-05,Pathways of neurodegeneration - multiple diseases,9
308,RandomForest_gini,HP,HP:0008972,['HP:0011922'],8.714520224277745e-05,Decreased activity of the mitochondrial respiratory chain.,7
309,RandomForest_gini,HP,HP:0011922,['HP:0003287'],0.00010554837674253956,An increased or decreased activity of the mitochondrial respiratory chain.,7
310,RandomForest_gini,HP,HP:0012103,['HP:0011017'],0.00010700591280106959,"An anomaly of the mitochondrion, the membranous cytoplasmic organelle the interior of which is subdivided by cristae. The mitochondrion is a self replicating organelle that is the site of tissue respiration.",8
311,RandomForest_gini,GO:BP,GO:0006811,['GO:0006810'],0.0001869268041216902,"""The directed movement of a monoatomic ion into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:ai]",12
312,RandomForest_gini,GO:BP,GO:0055085,"['GO:0006810', 'GO:0009987']",0.0002038849719384436,"""The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."" [GOC:dph, GOC:jid]",13
313,RandomForest_gini,HP,HP:0011923,['HP:0008972'],0.0002598321183740547,"A reduction in the activity of the mitochondrial respiratory chain complex I, which is part of the electron transport chain in mitochondria.",6
314,RandomForest_gini,GO:BP,GO:0006734,"['GO:0006163', 'GO:0046496']",0.0002715540581875447,"""The chemical reactions and pathways involving reduced nicotinamide adenine dinucleotide (NADH), a coenzyme present in most living cells and derived from the B vitamin nicotinic acid."" [GOC:jl, ISBN:0618254153]",4
315,RandomForest_gini,GO:MF,GO:0051539,['GO:0051536'],0.0003310043356906248,"""Binding to a 4 iron, 4 sulfur (4Fe-4S) cluster; this cluster consists of four iron atoms, with the inorganic sulfur atoms found between the irons and acting as bridging ligands."" [GOC:ai, PMID:15952888, Wikipedia:Iron-sulfur_cluster]",4
316,RandomForest_gini,HP,HP:0003542,['HP:0010996'],0.0004207256814728455,The concentration of pyruvate in the blood circulation is above the upper limit of normal.,5
317,RandomForest_gini,GO:MF,GO:0022857,['GO:0005215'],0.0006183922901764356,"""Enables the transfer of a substance, usually a specific substance or a group of related substances, from one side of a membrane to the other."" [GOC:jid, GOC:mtg_transport, ISBN:0815340729]",11
318,RandomForest_gini,HP,HP:0025116,['HP:0034059'],0.001079042892725907,"An intrauterine state characterized by suboptimal values in the fetal heart rate, oxygenation of fetal blood, or other parameters indicative of compromise of the fetus. Signs of fetal distress include repetitive variable decelerations, fetal tachycardia or bradycardia, late decelerations, or low biophysical profile.",5
319,RandomForest_gini,WP,WP:WP5355,['WP:000000'],0.001124437155224704,Metabolic epileptic disorders,5
320,RandomForest_gini,HP,HP:0002151,['HP:0001941'],0.001348829467189348,Abnormally increased level of blood lactate (2-hydroxypropanoic acid). Lactate is produced from pyruvate by lactate dehydrogenase during normal metabolism. The terms lactate and lactic acid are often used interchangeably but lactate (the component measured in blood) is strictly a weak base whereas lactic acid is the corresponding acid. Lactic acidosis is often used clinically to describe elevated lactate but should be reserved for cases where there is a corresponding acidosis (pH below 7.35).,7
321,RandomForest_gini,GO:MF,GO:0005215,['GO:0003674'],0.0014839000865534777,"""Enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, accross or in between cells."" [GOC:ai, GOC:dgf]",11
