,method,source,native,parents,p_value,description,intersection_size
118,DT_score_c45,GO:MF,GO:0046978,['GO:0046977'],0.00031470505189368193,"""Binding to the TAP1 subunit of TAP (transporter associated with antigen processing) protein."" [PMID:11133832]",3
119,DT_score_c45,GO:CC,GO:1990351,['GO:0032991'],0.0003436235124626806,"""A protein complex facilitating transport of molecules (proteins, small molecules, nucleic acids) into, out of or within a cell, or between cells."" [GOC:bhm, PMID:15449578]",12
120,DT_score_c45,HP,HP:0012748,['HP:0012747'],0.0003729457135467878,A lighter than expected T2 signal on magnetic resonance imaging (MRI) of the brainstem. This term refers to a localized hyperintensity affecting a particular region of the brainstem.,6
121,DT_score_c45,GO:CC,GO:0016323,"['GO:0009925', 'GO:0098590']",0.0004583222785038657,"""The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis."" [GOC:go_curators]",9
122,DT_score_c45,GO:BP,GO:0006002,"['GO:0006796', 'GO:0019637', 'GO:1901135']",0.00046716236416352884,"""The chemical reactions and pathways involving fructose 6-phosphate, also known as F6P. The D-enantiomer is an important intermediate in glycolysis, gluconeogenesis, and fructose metabolism."" [ISBN:0198506732]",4
123,DT_score_c45,KEGG,KEGG:05016,['KEGG:00000'],0.0004886870283290579,Huntington disease,12
124,DT_score_c45,KEGG,KEGG:00051,['KEGG:00000'],0.0006077544918643306,Fructose and mannose metabolism,5
125,DT_score_c45,HP,HP:0008316,"['HP:0003287', 'HP:0011805']",0.0010570144289490193,An abnormality of the mitochondria in muscle tissue.,6
126,DT_score_c45,CORUM,CORUM:2903,['CORUM:0000000'],0.0012197500044662881,"Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial",3
127,DT_score_c45,HP,HP:0012747,['HP:0002363'],0.0012355721535757948,A deviation from normal signal on magnetic resonance imaging (MRI) of the brainstem.,6
128,DT_score_c45,GO:CC,GO:0009925,"['GO:0045178', 'GO:0098590']",0.0012733546762060304,"""The region of the plasma membrane located at the basal end of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis."" [GOC:go_curators]",9
129,DT_score_c45,GO:CC,GO:1902495,"['GO:0098796', 'GO:1990351']",0.0012888462363153047,"""A transmembrane protein complex which enables the transfer of a substance from one side of a membrane to the other."" [GOC:bhm, GOC:TermGenie, PMID:18024586]",11
130,DT_score_c45,HP,HP:0011923,['HP:0008972'],0.0012938457228385159,"A reduction in the activity of the mitochondrial respiratory chain complex I, which is part of the electron transport chain in mitochondria.",8
131,DT_score_c45,KEGG,KEGG:00010,['KEGG:00000'],0.0013545673675733484,Glycolysis / Gluconeogenesis,6
132,DT_score_c45,GO:CC,GO:0043227,['GO:0043226'],0.0016580505659370124,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",88
133,DT_score_c45,HPA,HPA:0271143,['HPA:0271142'],0.0018337517172014128,kidney; proximal tubules (cell body)[High],11
134,DT_score_c45,GO:CC,GO:0045178,['GO:0110165'],0.002159209759407728,"""The region of a cell situated near the base. For example, in a polarized epithelial cell, the basal surface rests on the basal lamina that separates the epithelium from other tissue."" [GOC:mah, ISBN:0815316194]",9
135,DT_score_c45,GO:CC,GO:0005783,"['GO:0005737', 'GO:0012505', 'GO:0043231']",0.0022395063530311404,"""The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."" [ISBN:0198506732]",24
136,DT_score_c45,GO:BP,GO:0032787,['GO:0019752'],0.0023603015602411594,"""The chemical reactions and pathways involving monocarboxylic acids, any organic acid containing one carboxyl (COOH) group or anion (COO-)."" [GOC:vk]",14
137,DT_score_c45,GO:MF,GO:1901363,['GO:0036094'],0.002421922781047519,"""Binding to heterocyclic compound."" [GOC:TermGenie]",28
138,DT_score_c45,HP,HP:0002415,['HP:0011400'],0.002440157617543478,Leukodystrophy refers to deterioration of white matter of the brain resulting from degeneration of myelin sheaths in the CNS. Their basic defect is directly related to the synthesis and maintenance of myelin membranes. Symmetric white matter involvement at MRI is a typical finding in patients with leukodystrophies.,8
139,DT_score_c45,GO:MF,GO:0046977,['GO:0005515'],0.0027246576564253235,"""Binding to TAP protein, transporter associated with antigen processing protein. TAP protein is a heterodimeric peptide transporter consisting of the subunits TAP1 and TAP2."" [PMID:11133832]",3
140,DT_score_c45,KEGG,KEGG:05014,['KEGG:00000'],0.002809392095779224,Amyotrophic lateral sclerosis,12
141,DT_score_c45,HPA,HPA:0271142,['HPA:0271141'],0.0032339110690818708,kidney; proximal tubules (cell body)[≥Medium],15
142,DT_score_c45,KEGG,KEGG:01200,['KEGG:00000'],0.003296412760571196,Carbon metabolism,7
143,DT_score_c45,GO:CC,GO:0005829,"['GO:0005737', 'GO:0110165']",0.0032976104708474343,"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",44
144,DT_score_c45,HP,HP:0003128,['HP:0001941'],0.003639320613026009,"An abnormal buildup of lactic acid in the body, leading to acidification of the blood and other bodily fluids.",10
145,DT_score_c45,GO:CC,GO:0005739,"['GO:0005737', 'GO:0043231']",0.0036991299850157107,"""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."" [GOC:giardia, ISBN:0198506732]",21
146,DT_score_c45,GO:CC,GO:0012505,['GO:0110165'],0.0038924816311901775,"""A collection of membranous structures involved in transport within the cell. The main components of the endomembrane system are endoplasmic reticulum, Golgi bodies, vesicles, cell membrane and nuclear envelope. Members of the endomembrane system pass materials through each other or though the use of vesicles."" [GOC:lh]",40
147,DT_score_c45,HPA,HPA:0271112,['HPA:0271111'],0.0040602245302806565,kidney; bowman's capsule[≥Medium],9
148,DT_score_c45,HPA,HPA:0271141,['HPA:0270000'],0.004063480981001059,kidney; proximal tubules (cell body)[≥Low],17
149,DT_score_c45,HP,HP:0025454,"['HP:0001939', 'HP:0002921']",0.004220241130802035,Any deviation from the normal range of concentration of a metabolite in the cerebrospinal fluid.,9
150,DT_score_c45,KEGG,KEGG:05010,['KEGG:00000'],0.004623464115533689,Alzheimer disease,12
151,DT_score_c45,HP,HP:0000114,['HP:0000124'],0.004796441810234422,"Dysfunction of the proximal tubule, which is the portion of the duct system of the nephron of the kidney which leads from Bowman's capsule to the loop of Henle.",6
152,DT_score_c45,GO:CC,GO:0005789,"['GO:0031090', 'GO:0042175', 'GO:0098827']",0.0051969852492424655,"""The lipid bilayer surrounding the endoplasmic reticulum."" [GOC:mah]",17
153,DT_score_c45,GO:CC,GO:0098827,"['GO:0005783', 'GO:0031984']",0.005541759235530185,"""A distinct region of the endoplasmic reticulum."" [GOC:dos]",17
154,DT_score_c45,GO:BP,GO:1901564,"['GO:0006807', 'GO:0071704']",0.005927783702447059,"""The chemical reactions and pathways involving organonitrogen compound."" [GOC:pr, GOC:TermGenie]",49
155,DT_score_c45,HPA,HPA:0271111,['HPA:0270000'],0.006013729520160155,kidney; bowman's capsule[≥Low],10
156,DT_score_c45,GO:BP,GO:0007005,['GO:0006996'],0.006271188345495032,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a mitochondrion; includes mitochondrial morphogenesis and distribution, and replication of the mitochondrial genome as well as synthesis of new mitochondrial components."" [GOC:dph, GOC:jl, GOC:mah, GOC:sgd_curators, PMID:9786946]",12
157,DT_score_c45,GO:CC,GO:0042175,"['GO:0012505', 'GO:0016020']",0.006632380299952767,"""The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane."" [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]",17
158,DT_score_c45,HP,HP:0004366,['HP:0011013'],0.0067969704646650385,An abnormality of glycolysis.,6
159,DT_score_c45,HP,HP:0003542,['HP:0004366'],0.0067969704646650385,An increased concentration of pyruvate in the blood.,6
160,DT_score_c45,HP,HP:0003737,['HP:0003800'],0.007597535432058568,A type of myopathy associated with mitochondrial disease and characterized by findings on biopsy such as ragged red muscle fibers.,6
161,DT_score_c45,GO:MF,GO:0000166,"['GO:1901265', 'GO:1901363']",0.007665965052745231,"""Binding to a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."" [GOC:mah, ISBN:0198547684]",26
162,DT_score_c45,GO:MF,GO:1901265,['GO:0097159'],0.007728947286490165,"""Binding to nucleoside phosphate."" [GOC:TermGenie]",26
163,DT_score_c45,GO:BP,GO:0090407,"['GO:0019637', 'GO:1901576']",0.008003497875926316,"""The chemical reactions and pathways resulting in the biosynthesis of deoxyribose phosphate, the phosphorylated sugar 2-deoxy-erythro-pentose."" [GOC:chem_mtg]",13
164,DT_score_c45,WP,WP:WP5216,['WP:000000'],0.008328268466508401,Warburg effect modulated by deubiquitinating enzymes and their substrates,4
165,DT_score_c45,GO:CC,GO:0044754,"['GO:0005767', 'GO:0005776']",0.008442477020777168,"""A type of secondary lysosome in which a primary lysosome has fused with the outer membrane of an autophagosome. It is involved in the second step of autophagy in which it degrades contents with acidic lysosomal hydrolases."" [GOC:sart, NIF_Subcellular:sao8444068431, PMID:19008921]",3
166,DT_score_c45,KEGG,KEGG:05022,['KEGG:00000'],0.008823389989504266,Pathways of neurodegeneration - multiple diseases,13
167,DT_score_c45,KEGG,KEGG:00030,['KEGG:00000'],0.008984686357809434,Pentose phosphate pathway,4
168,DT_score_c45,GO:BP,GO:0002483,"['GO:0019883', 'GO:0048002']",0.009615798149499295,"""The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC protein complex. The peptide is typically a fragment of a larger endogenous protein which has been degraded within the cell."" [GOC:add, ISBN:0781735149]",4
169,DT_score_c45,HPA,HPA:0271132,['HPA:0271131'],0.010807663648221461,kidney; distal tubules[≥Medium],14
170,DT_score_c45,CORUM,CORUM:2904,['CORUM:0000000'],0.014251572494734011,"Respiratory chain complex I (intermediate VII/650kD), mitochondrial",3
171,DT_score_c45,WP,WP:WP5355,['WP:000000'],0.01448326387401401,Metabolic Epileptic Disorders,6
172,DT_score_c45,HP,HP:0001138,['HP:0000587'],0.015614168986113095,Optic neuropathy,6
173,DT_score_c45,REAC,REAC:R-HSA-70326,['REAC:R-HSA-71387'],0.016581195640962176,Glucose metabolism,6
174,DT_score_c45,GO:MF,GO:0042132,['GO:0050308'],0.01662159448375743,"""Catalysis of the reaction: D-fructose 1,6-bisphosphate + H2O = D-fructose 6-phosphate + phosphate."" [EC:3.1.3.11]",2
175,DT_score_c45,REAC,REAC:R-HSA-877300,['REAC:R-HSA-913531'],0.017704206791848226,Interferon gamma signaling,6
176,DT_score_c45,GO:BP,GO:1905603,"['GO:0035633', 'GO:0043114']",0.018070956966970173,"""Any process that modulates blood-brain barrier permeability, the quality of the blood-brain barrier that allows for a controlled passage of substances (e.g. macromolecules, small molecules, ions) into and out of the brain."" [GO_REF:0000058, GOC:als, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:22524708, PMID:30280653]",3
177,DT_score_c45,KEGG,KEGG:04922,['KEGG:00000'],0.018937249669641533,Glucagon signaling pathway,6
178,DT_score_c45,CORUM,CORUM:2905,['CORUM:0000000'],0.019491644953052875,"Respiratory chain complex I (intermediate), mitochondrial",3
179,DT_score_c45,GO:MF,GO:0043168,['GO:0043167'],0.019885659013445574,"""Binding to an anion, a charged atom or group of atoms with a net negative charge."" [GOC:jl]",27
180,DT_score_c45,GO:BP,GO:1901137,"['GO:1901135', 'GO:1901576']",0.02272771550076425,"""The chemical reactions and pathways resulting in the formation of carbohydrate derivative."" [GOC:TermGenie]",13
181,DT_score_c45,HP,HP:0008972,['HP:0011922'],0.022734505932952596,Decreased activity of the mitochondrial respiratory chain.,8
182,DT_score_c45,HPA,HPA:0271121,['HPA:0270000'],0.024634679148821347,kidney; collecting ducts[≥Low],14
183,DT_score_c45,GO:MF,GO:0048029,"['GO:0030246', 'GO:0036094']",0.025884631294734044,"""Binding to a monosaccharide. Monosaccharides are the simplest carbohydrates; they are polyhydroxy aldehydes H[CH(OH)]nC(=O)H or polyhydroxy ketones H[CHOH]nC(=O)[CHOH]mH with three or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides."" [GOC:jid]",5
184,DT_score_c45,GO:BP,GO:0019883,['GO:0019882'],0.027784985849847885,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of endogenous origin on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",4
185,DT_score_c45,HP,HP:0011922,['HP:0003287'],0.028116446227725318,An increased or decreased activity of the mitochondrial respiratory chain.,8
186,DT_score_c45,GO:CC,GO:0005767,['GO:0005764'],0.03015958988668178,"""Vacuole formed by the fusion of a lysosome with an organelle (autosome) or with a primary phagosome."" [GOC:jl, ISBN:0815316194]",3
187,DT_score_c45,GO:MF,GO:0036094,['GO:0005488'],0.030171553983683635,"""Binding to a small molecule, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:pm]",50
188,DT_score_c45,HP,HP:0002013,['HP:0002017'],0.03166561438689449,Forceful ejection of the contents of the stomach through the mouth by means of a series of involuntary spasmic contractions.,12
189,DT_score_c45,HP,HP:0011013,['HP:0032180'],0.03201812846708435,A deviation from the normal concentration of a carbohydrate in the blood circulation.,6
190,DT_score_c45,GO:CC,GO:0106139,['GO:0044217'],0.03299440070698269,"""The cell surface of a secondary, endosymbiont organism with which the first organism is interacting. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."" [GOC:rjd, PMID:30049880]",2
191,DT_score_c45,CORUM,CORUM:2919,['CORUM:0000000'],0.03342700563992205,Respiratory chain complex I (gamma subunit) mitochondrial,3
192,DT_score_c45,GO:MF,GO:0042605,"['GO:0003823', 'GO:0042277']",0.03606680351842074,"""Binding to an antigen peptide."" [GOC:add, GOC:jl, GOC:rv]",4
193,DT_score_c45,GO:BP,GO:0070887,"['GO:0042221', 'GO:0051716']",0.03802738050712628,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",28
194,DT_score_c45,GO:BP,GO:1901292,"['GO:0006753', 'GO:0034655', 'GO:0046434']",0.04315820823322532,"""The chemical reactions and pathways resulting in the breakdown of a nucleoside phosphate."" [GOC:TermGenie]",7
195,DT_score_c45,GO:BP,GO:0005986,"['GO:0005985', 'GO:0046351']",0.04909602731064714,"""The chemical reactions and pathways resulting in the formation of sucrose, the disaccharide fructofuranosyl-glucopyranoside."" [GOC:go_curators]",2
196,DT_score_c45,HP,HP:0000124,['HP:0012211'],0.049229719444168984,"Abnormal function of the renal tubule. The basic functional unit of the kidney, the nephron, consists of a renal corpuscle attached to a renal tubule, with roughly 0.8 to 1.5 nephrons per adult kidney. The functions of the renal tubule include reabsorption of water, electrolytes, glucose, and amino acids and secretion of substances such as uric acid.",7
197,DT_score_c45,CORUM,CORUM:2898,['CORUM:0000000'],0.049772424317445996,"Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial",2
198,RandomForest_gini,GO:CC,GO:1990204,['GO:1902494'],2.709765795119104e-13,"""Any protein complex that possesses oxidoreductase activity."" [GOC:bhm, PMID:18982432]",14
199,RandomForest_gini,GO:BP,GO:0009117,['GO:0006753'],7.98193448323709e-10,"""The chemical reactions and pathways involving a nucleotide, a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic nucleotides (nucleoside cyclic phosphates)."" [GOC:ma]",21
200,RandomForest_gini,GO:BP,GO:0006753,"['GO:0006796', 'GO:0019637', 'GO:0055086']",1.0291067475884358e-09,"""The chemical reactions and pathways involving any phosphorylated nucleoside."" [GOC:mah]",21
201,RandomForest_gini,GO:BP,GO:0019637,"['GO:0006793', 'GO:0071704']",1.5817737260048978e-09,"""The chemical reactions and pathways involving organophosphates, any phosphate-containing organic compound."" [ISBN:0198506732]",26
202,RandomForest_gini,GO:BP,GO:0019693,"['GO:0006796', 'GO:0019637', 'GO:1901135']",1.670147614953555e-09,"""The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",19
203,RandomForest_gini,GO:BP,GO:0046034,"['GO:0009150', 'GO:0009205']",4.407899945029483e-09,"""The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators]",14
204,RandomForest_gini,GO:BP,GO:0006091,['GO:0044237'],4.789793857393632e-09,"""The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances."" [GOC:jl]",19
205,RandomForest_gini,GO:BP,GO:0009150,"['GO:0006163', 'GO:0009259']",5.094794537520849e-09,"""The chemical reactions and pathways involving a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",18
206,RandomForest_gini,GO:BP,GO:0055086,"['GO:0006139', 'GO:0044281']",7.73829483821286e-09,"""The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide."" [GOC:vw]",21
207,RandomForest_gini,GO:CC,GO:0005737,"['GO:0005622', 'GO:0110165']",9.107801395422995e-09,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",86
208,RandomForest_gini,GO:BP,GO:0006163,"['GO:0009117', 'GO:0072521']",1.0261729158173605e-08,"""The chemical reactions and pathways involving a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",19
209,RandomForest_gini,GO:BP,GO:0009259,"['GO:0009117', 'GO:0019693']",1.089909152393713e-08,"""The chemical reactions and pathways involving a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",18
210,RandomForest_gini,GO:MF,GO:0008137,"['GO:0009055', 'GO:0015453', 'GO:0050136']",1.4425338215240502e-08,"""Catalysis of the reaction: NADH + ubiquinone + 5 H+(in) = NAD+ + ubiquinol + 4 H+(out)."" [RHEA:29091]",8
211,RandomForest_gini,GO:BP,GO:0009205,"['GO:0009144', 'GO:0009199']",1.7575631797587144e-08,"""The chemical reactions and pathways involving purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",14
212,RandomForest_gini,GO:MF,GO:0050136,"['GO:0003954', 'GO:0003955']",1.7748208017926362e-08,"""Catalysis of the reaction: NADH + H+ + a quinone = NAD+ + a quinol."" [EC:1.6.5.11, GOC:mah]",8
213,RandomForest_gini,GO:BP,GO:0072521,"['GO:0006725', 'GO:0034641', 'GO:0046483', 'GO:1901360', 'GO:1901564']",2.548627107574929e-08,"""The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",19
214,RandomForest_gini,GO:BP,GO:0009144,['GO:0009141'],2.5591869880613982e-08,"""The chemical reactions and pathways involving purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",14
215,RandomForest_gini,GO:BP,GO:0009199,['GO:0009141'],2.5591869880613982e-08,"""The chemical reactions and pathways involving a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",14
216,RandomForest_gini,GO:BP,GO:0044281,['GO:0008152'],2.5833158685481782e-08,"""The chemical reactions and pathways involving small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",32
217,RandomForest_gini,GO:MF,GO:0003954,['GO:0016651'],2.6437561760487813e-08,"""Catalysis of the reaction: NADH + H+ + acceptor = NAD+ + reduced acceptor."" [RHEA:11356]",8
218,RandomForest_gini,GO:CC,GO:0005747,"['GO:0005746', 'GO:0045271', 'GO:0098800']",2.7521702315410536e-08,"""A protein complex located in the mitochondrial inner membrane that forms part of the mitochondrial respiratory chain. It contains about 25 different polypeptide subunits, including NADH dehydrogenase (ubiquinone), flavin mononucleotide and several different iron-sulfur clusters containing non-heme iron. The iron undergoes oxidation-reduction between Fe(II) and Fe(III), and catalyzes proton translocation linked to the oxidation of NADH by ubiquinone."" [GOC:mtg_sensu, ISBN:0198547684]",8
219,RandomForest_gini,GO:CC,GO:0030964,"['GO:0098796', 'GO:1990204']",2.7521702315410536e-08,"""An integral membrane complex that possesses NADH oxidoreductase activity. The complex is one of the components of the electron transport chain. It catalyzes the transfer of a pair of electrons from NADH to a quinone."" [GOC:mah]",8
220,RandomForest_gini,GO:CC,GO:0045271,"['GO:0030964', 'GO:0098803', 'GO:1902495']",2.7521702315410536e-08,"""Respiratory chain complex I is an enzyme of the respiratory chain. It consists of several polypeptide chains and is L-shaped, with a horizontal arm lying in the membrane and a vertical arm that projects into the matrix. The electrons of NADH enter the chain at this complex."" [GOC:imk, GOC:jid, ISBN:0716749556]",8
221,RandomForest_gini,GO:MF,GO:0003955,['GO:0016655'],3.202508998658095e-08,"""Catalysis of the reaction: NAD(P)H + H+ + a quinone = NAD(P)+ + a hydroquinone."" [EC:1.6.5.2]",8
222,RandomForest_gini,GO:BP,GO:0009141,['GO:0006753'],5.797495692874218e-08,"""The chemical reactions and pathways involving a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",14
223,RandomForest_gini,GO:MF,GO:0003824,['GO:0003674'],6.923803926037256e-08,"""Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."" [GOC:vw, ISBN:0198506732]",59
224,RandomForest_gini,GO:CC,GO:0098803,"['GO:0070469', 'GO:0098796']",1.0658452253293431e-07,"""Any protein complex that is part of a respiratory chain."" [GOC:dos]",9
225,RandomForest_gini,GO:CC,GO:0005746,"['GO:0005743', 'GO:0070469']",1.420994456848514e-07,"""The protein complexes that form the mitochondrial electron transport system (the respiratory chain), associated with the inner mitochondrial membrane. The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:curators, GOC:ecd, ISBN:0198547684]",9
226,RandomForest_gini,GO:BP,GO:0006120,"['GO:0019646', 'GO:0042775']",1.8761767629589084e-07,"""The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation."" [ISBN:0716731363]",8
227,RandomForest_gini,WP,WP:WP623,['WP:000000'],1.88457125702662e-07,Oxidative phosphorylation,9
228,RandomForest_gini,GO:BP,GO:1901135,['GO:0071704'],2.3367996713323526e-07,"""The chemical reactions and pathways involving carbohydrate derivative."" [GOC:TermGenie]",24
229,RandomForest_gini,GO:MF,GO:0016655,['GO:0016651'],2.339662071077062e-07,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a quinone or a similar acceptor molecule."" [GOC:ai]",8
230,RandomForest_gini,GO:CC,GO:0070469,"['GO:0016020', 'GO:0110165']",2.923957386608415e-07,"""The protein complexes that form the electron transport system (the respiratory chain), associated with a cell membrane, usually the plasma membrane (in prokaryotes) or the inner mitochondrial membrane (on eukaryotes). The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:ecd, GOC:mah, ISBN:0198547684, Wikipedia:Respirasome]",9
231,RandomForest_gini,REAC,REAC:R-HSA-1430728,['REAC:0000000'],4.826755330762789e-07,Metabolism,37
232,RandomForest_gini,REAC,REAC:R-HSA-1428517,['REAC:R-HSA-1430728'],7.57424640659329e-07,The citric acid (TCA) cycle and respiratory electron transport,12
233,RandomForest_gini,GO:MF,GO:0015453,['GO:0015399'],7.844089741369526e-07,"""Primary active transport of a solute across a membrane, driven by exothermic flow of electrons from a reduced substrate to an oxidized substrate. Primary active transport is catalysis of the transport of a solute across a membrane, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is driven by a primary energy source."" [GOC:mtg_transport, ISBN:0815340729, TC:3.D.-.-.-]",8
234,RandomForest_gini,CORUM,CORUM:178,['CORUM:0000000'],1.6221663277759676e-06,"Respiratory chain complex I (holoenzyme), mitochondrial",8
235,RandomForest_gini,GO:MF,GO:0009055,['GO:0003674'],3.5654096901375785e-06,"""A molecular function representing the directed movement of electrons from one molecular entity to another, typically mediated by electron carriers or acceptors, resulting in the transfer of energy and/or the reduction-oxidation (redox) transformation of chemical species. This activity is fundamental to various biological processes, including cellular respiration and photosynthesis, as well as numerous enzymatic reactions involved in metabolic pathways."" [Wikipedia:Electron_transfer]",9
236,RandomForest_gini,KEGG,KEGG:01100,['KEGG:00000'],4.6689139682662124e-06,Metabolic pathways,32
237,RandomForest_gini,KEGG,KEGG:05230,['KEGG:00000'],6.22193367907626e-06,Central carbon metabolism in cancer,8
238,RandomForest_gini,GO:MF,GO:0016651,['GO:0016491'],8.037205746266152e-06,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",8
239,RandomForest_gini,GO:BP,GO:0006090,['GO:0032787'],9.366152901444198e-06,"""The chemical reactions and pathways involving pyruvate, 2-oxopropanoate."" [GOC:go_curators]",9
240,RandomForest_gini,GO:CC,GO:0098800,"['GO:0005743', 'GO:0098796', 'GO:0098798']",1.4524390175095331e-05,"""Any protein complex that is part of the inner mitochondrial membrane."" [GOC:dos]",9
241,RandomForest_gini,HPA,HPA:0050051,['HPA:0050000'],1.7928728122005216e-05,breast; glandular cells[≥Low],74
242,RandomForest_gini,HPA,HPA:0050000,['HPA:0000000'],1.967634481349136e-05,breast,76
243,RandomForest_gini,GO:BP,GO:0019646,"['GO:0006119', 'GO:0009060', 'GO:0022904']",2.349893327768146e-05,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to oxygen to generate a transmembrane electrochemical gradient."" [GOC:ai, GOC:mtg_electron_transport]",8
244,RandomForest_gini,GO:BP,GO:0046390,"['GO:0019693', 'GO:0090407', 'GO:1901137']",2.973523455453022e-05,"""The chemical reactions and pathways resulting in the formation of ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",11
245,RandomForest_gini,KEGG,KEGG:04932,['KEGG:00000'],3.0639346350769404e-05,Non-alcoholic fatty liver disease,10
246,RandomForest_gini,REAC,REAC:R-HSA-6799198,['REAC:R-HSA-611105'],3.7525226382666706e-05,Complex I biogenesis,7
247,RandomForest_gini,GO:CC,GO:0098798,"['GO:0005739', 'GO:0032991']",3.8635876045465945e-05,"""A protein complex that is part of a mitochondrion."" [GOC:dos]",11
