,method,source,native,parents,p_value,description,intersection_size
161,RandomForest_gini,GO:MF,GO:0050839,['GO:0005515'],8.295004280108495e-06,"""Binding to a cell adhesion molecule."" [GOC:ai]",16
162,RandomForest_gini,GO:CC,GO:0005925,['GO:0030055'],8.678731306123823e-06,"""A cell-substrate junction that anchors the cell to the extracellular matrix and that forms a point of termination of actin filaments. In insects focal adhesion has also been referred to as hemi-adherens junction (HAJ)."" [GOC:aruk, GOC:bc, ISBN:0124325653, ISBN:0815316208, PMID:10419689, PMID:12191915, PMID:15246682, PMID:1643657, PMID:16805308, PMID:19197329, PMID:23033047, PMID:26923917, PMID:28796323, PMID:8314002]",13
163,RandomForest_gini,GO:CC,GO:0030055,['GO:0070161'],1.1413991144306108e-05,"""A cell junction that forms a connection between a cell and the extracellular matrix."" [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",13
164,RandomForest_gini,GO:CC,GO:0005911,['GO:0070161'],1.285211713830888e-05,"""A cell junction that forms a connection between two or more cells of an organism; excludes direct cytoplasmic intercellular bridges, such as ring canals in insects."" [GOC:aruk, GOC:bc, GOC:dgh, GOC:hb, GOC:mah, PMID:21422226, PMID:28096264]",14
165,RandomForest_gini,GO:CC,GO:0005829,"['GO:0005737', 'GO:0110165']",1.625645879423381e-05,"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",48
166,RandomForest_gini,GO:CC,GO:0005901,['GO:0044853'],1.742173393711243e-05,"""A membrane raft that forms small pit, depression, or invagination that communicates with the outside of a cell and extends inward, indenting the cytoplasm and the cell membrane. Examples include flask-shaped invaginations of the plasma membrane in adipocytes associated with caveolin proteins, and minute pits or incuppings of the cell membrane formed during pinocytosis. Caveolae may be pinched off to form free vesicles within the cytoplasm."" [GOC:mah, ISBN:0721662544, PMID:16645198]",7
167,RandomForest_gini,GO:BP,GO:0051492,"['GO:0032231', 'GO:0043149', 'GO:0110020']",1.8440535496962656e-05,"""Any process that modulates the frequency, rate or extent of the assembly of a stress fiber, a bundle of microfilaments and other proteins found in fibroblasts."" [GOC:ai]",8
168,RandomForest_gini,GO:CC,GO:0005923,"['GO:0043296', 'GO:0070160']",2.365168920868619e-05,"""An occluding cell-cell junction that is composed of a branching network of sealing strands that completely encircles the apical end of each cell in an epithelial sheet; the outer leaflets of the two interacting plasma membranes are seen to be tightly apposed where sealing strands are present. Each sealing strand is composed of a long row of transmembrane adhesion proteins embedded in each of the two interacting plasma membranes."" [GOC:mah, ISBN:0815332181]",8
169,RandomForest_gini,GO:BP,GO:0034329,"['GO:0022607', 'GO:0034330']",3.07007242356188e-05,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",14
170,RandomForest_gini,GO:CC,GO:0070160,['GO:0005911'],3.177087574658205e-05,"""A cell-cell junction that seals cells together in an epithelium in a way that prevents even small molecules from leaking from one side of the sheet to the other."" [ISBN:0815332181]",8
171,RandomForest_gini,GO:CC,GO:0005912,['GO:0005911'],3.3160952088221075e-05,"""A cell-cell junction composed of the epithelial cadherin-catenin complex. The epithelial cadherins, or E-cadherins, of each interacting cell extend through the plasma membrane into the extracellular space and bind to each other. The E-cadherins bind to catenins on the cytoplasmic side of the membrane, where the E-cadherin-catenin complex binds to cytoskeletal components and regulatory and signaling molecules."" [GOC:aruk, GOC:bc, GOC:mah, ISBN:0198506732, PMID:17854762, PMID:20571587, PMID:21422226, PMID:28096264]",9
172,RandomForest_gini,GO:BP,GO:0110020,"['GO:0031032', 'GO:0032956']",4.2282763090621466e-05,"""Any process that modulates the frequency, rate or extent of the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures containing both actin and myosin or paramyosin."" [GOC:lf, PMID:22790195]",8
173,RandomForest_gini,GO:BP,GO:0051129,"['GO:0016043', 'GO:0048523', 'GO:0051128']",4.4437011560543614e-05,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",17
174,RandomForest_gini,GO:BP,GO:0030837,"['GO:0030041', 'GO:0030833', 'GO:0032272', 'GO:0051494', 'GO:1902904']",4.460940641058465e-05,"""Any process that stops, prevents, or reduces the frequency, rate or extent of actin polymerization."" [GOC:mah]",7
175,RandomForest_gini,GO:CC,GO:0005856,['GO:0043232'],5.365107037811377e-05,"""A cellular structure that forms the internal framework of eukaryotic and prokaryotic cells. The cytoskeleton includes intermediate filaments, microfilaments, microtubules, the microtrabecular lattice, and other structures characterized by a polymeric filamentous nature and long-range order within the cell. The various elements of the cytoskeleton not only serve in the maintenance of cellular shape but also have roles in other cellular functions, including cellular movement, cell division, endocytosis, and movement of organelles."" [GOC:mah, PMID:16959967, PMID:27419875]",29
176,RandomForest_gini,GO:BP,GO:0032271,"['GO:0043254', 'GO:0051258']",6.58411444552755e-05,"""Any process that modulates the frequency, rate or extent of the process of creating protein polymers."" [GOC:mah]",10
177,RandomForest_gini,GO:CC,GO:0043296,['GO:0005911'],9.271065084844538e-05,"""A functional unit located near the cell apex at the points of contact between epithelial cells, which in vertebrates is composed of the tight junction, the zonula adherens, and desmosomes and in some invertebrates, such as Drosophila, is composed of the subapical complex (SAC), the zonula adherens and the septate junction. Functions in the regulation of cell polarity, tissue integrity and intercellular adhesion and permeability."" [GOC:go_curators, GOC:kmv, PMID:12525486, PMID:15196556]",8
178,RandomForest_gini,GO:CC,GO:0043232,"['GO:0043228', 'GO:0043229']",9.625080531774887e-05,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",52
179,RandomForest_gini,GO:CC,GO:0043228,['GO:0043226'],9.675742370358019e-05,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",52
180,RandomForest_gini,GO:BP,GO:0043254,"['GO:0044087', 'GO:0051128', 'GO:0065003']",0.00010686085588799404,"""Any process that modulates the frequency, rate or extent of protein complex assembly."" [GOC:jl]",13
181,RandomForest_gini,GO:MF,GO:0005515,['GO:0005488'],0.0001363098814897437,"""Binding to a protein."" [GOC:go_curators]",92
182,RandomForest_gini,GO:CC,GO:0044853,"['GO:0045121', 'GO:0098590']",0.00015884911522022192,"""A membrane raft that is part of the plasma membrane."" [GOC:jl]",7
183,RandomForest_gini,GO:BP,GO:0030041,"['GO:0008154', 'GO:0051258']",0.00015886209782837532,"""Assembly of actin filaments by the addition of actin monomers to a filament."" [GOC:mah]",9
184,RandomForest_gini,GO:BP,GO:0051258,['GO:0065003'],0.00015977190080000827,"""The process of creating protein polymers, compounds composed of a large number of component monomers; polymeric proteins may be made up of different or identical monomers. Polymerization occurs by the addition of extra monomers to an existing poly- or oligomeric protein."" [GOC:ai]",11
185,RandomForest_gini,WP,WP:WP3888,['WP:000000'],0.0003130560447739754,VEGFA VEGFR2 signaling,14
186,RandomForest_gini,GO:CC,GO:0022627,"['GO:0015935', 'GO:0022626']",0.00034505773616832743,"""The small subunit of a ribosome located in the cytosol."" [GOC:mtg_sensu]",5
187,RandomForest_gini,GO:BP,GO:0030833,"['GO:0008064', 'GO:0030041', 'GO:0032271']",0.00043346098032929337,"""Any process that modulates the frequency, rate or extent of the assembly of actin filaments by the addition of actin monomers to a filament."" [GOC:mah]",8
188,RandomForest_gini,GO:CC,GO:0070062,"['GO:0005615', 'GO:1903561']",0.0005519427230609321,"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]",25
189,RandomForest_gini,GO:BP,GO:0044085,['GO:0071840'],0.0005526383358377161,"""A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component."" [GOC:jl, GOC:mah]",45
190,RandomForest_gini,GO:BP,GO:0034330,['GO:0016043'],0.0005869822694533957,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix."" [GOC:dph, GOC:jl, GOC:mah]",16
191,RandomForest_gini,REAC,REAC:R-HSA-8868773,['REAC:R-HSA-72312'],0.0006136604727488367,rRNA processing in the nucleus and cytosol,9
192,RandomForest_gini,GO:BP,GO:0008154,['GO:0007015'],0.0006189108283344198,"""Assembly or disassembly of actin filaments by the addition or removal of actin monomers from a filament."" [GOC:mah]",9
193,RandomForest_gini,GO:BP,GO:0032232,"['GO:0032231', 'GO:0051017', 'GO:0051494', 'GO:1902904']",0.0006206990938606271,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the assembly of actin filament bundles."" [GOC:mah]",5
194,RandomForest_gini,GO:CC,GO:1903561,"['GO:0031982', 'GO:0065010']",0.0006775317601968707,"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]",25
195,RandomForest_gini,GO:CC,GO:0065010,"['GO:0043227', 'GO:0043230']",0.00068329527414163,"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]",25
196,RandomForest_gini,GO:CC,GO:0043230,"['GO:0005576', 'GO:0043226']",0.00068329527414163,"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]",25
197,RandomForest_gini,GO:BP,GO:0031333,"['GO:0043254', 'GO:0051129', 'GO:0065003']",0.0008303795920961014,"""Any process that stops, prevents, or reduces the frequency, rate or extent of protein complex assembly."" [GOC:mah]",8
198,RandomForest_gini,GO:CC,GO:0071944,['GO:0110165'],0.0009263526507866333,"""The broad region around and including the plasma membrane of a cell, encompassing the cell cortex (inside the cell), the plasma membrane, and any external encapsulating structures."" [GOC:pdt]",48
199,RandomForest_gini,REAC,REAC:R-HSA-72312,['REAC:R-HSA-8953854'],0.0009351390362602051,rRNA processing,9
200,RandomForest_gini,GO:BP,GO:0008064,"['GO:0008154', 'GO:0030832', 'GO:0110053']",0.0011250576597716796,"""Any process that modulates the frequency, rate or extent of the assembly or disassembly of actin filaments by the addition or removal of actin monomers from a filament."" [GOC:mah]",8
201,RandomForest_gini,GO:BP,GO:0030832,"['GO:0032535', 'GO:0032956']",0.001303235656316182,"""Any process that controls the length of actin filaments in a cell."" [GOC:dph, GOC:mah]",8
202,RandomForest_gini,GO:CC,GO:0005886,"['GO:0016020', 'GO:0071944']",0.0015938684138903563,"""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [ISBN:0716731363]",45
203,RandomForest_gini,HPA,HPA:0130202,['HPA:0130201'],0.0016881187904489682,colon; endothelial cells[≥Medium],45
204,RandomForest_gini,KEGG,KEGG:04520,['KEGG:00000'],0.001745841937081296,Adherens junction,6
205,RandomForest_gini,GO:BP,GO:0051693,"['GO:0030835', 'GO:0030837']",0.0023286528248848935,"""The binding of a protein or protein complex to the end of an actin filament, thus preventing the addition, exchange or removal of further actin subunits."" [ISBN:071673706X]",5
206,RandomForest_gini,GO:CC,GO:0005938,"['GO:0005737', 'GO:0071944']",0.002331115260189346,"""The region of a cell that lies just beneath the plasma membrane and often, but not always, contains a network of actin filaments and associated proteins."" [GOC:mah, ISBN:0815316194]",9
207,RandomForest_gini,GO:BP,GO:0120192,"['GO:0007043', 'GO:0120193']",0.002664179001392861,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a tight junction. A tight junction seals cells together in an epithelium in a way that prevents even small molecules from leaking from one side of the sheet to the other."" [GOC:rl]",6
208,RandomForest_gini,HPA,HPA:0301361,['HPA:0300000'],0.002822471819690663,lung; alveolar cells type I[≥Low],21
209,RandomForest_gini,GO:CC,GO:0022626,"['GO:0005829', 'GO:0005840']",0.003150445191119985,"""A ribosome located in the cytosol."" [GOC:mtg_sensu]",6
210,RandomForest_gini,GO:BP,GO:0030835,"['GO:0030042', 'GO:0030834', 'GO:0051494', 'GO:1901880', 'GO:1902904']",0.003789500746157579,"""Any process that stops, prevents, or reduces the frequency, rate or extent of actin depolymerization."" [GOC:mah]",5
211,RandomForest_gini,REAC,REAC:R-HSA-6791226,['REAC:R-HSA-8868773'],0.003966726118908726,Major pathway of rRNA processing in the nucleolus and cytosol,8
212,RandomForest_gini,GO:BP,GO:0120193,['GO:0045216'],0.004202603917488776,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a tight junction. A tight junction seals cells together in an epithelium in a way that prevents even small molecules from leaking from one side of the sheet to the other."" [GOC:krc, GOC:rl]",6
213,RandomForest_gini,GO:MF,GO:0045182,['GO:0003674'],0.00530320352018001,"""Any molecular function involved in the initiation, activation, perpetuation, repression or termination of polypeptide synthesis at the ribosome."" [GOC:ai]",7
214,RandomForest_gini,GO:BP,GO:1902531,"['GO:0009966', 'GO:0035556']",0.005590661854300835,"""Any process that modulates the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",23
215,RandomForest_gini,GO:CC,GO:0015935,['GO:0044391'],0.006359899826264436,"""The smaller of the two subunits of a ribosome."" [GOC:mah]",5
216,RandomForest_gini,REAC,REAC:R-HSA-156842,['REAC:R-HSA-72766'],0.006876815586783756,Eukaryotic Translation Elongation,6
217,RandomForest_gini,GO:CC,GO:0098590,"['GO:0005886', 'GO:0016020']",0.006971723677371057,"""A membrane that is a (regional) part of the plasma membrane."" [GOC:dos]",17
218,RandomForest_gini,GO:MF,GO:0003779,['GO:0008092'],0.007149195140622152,"""Binding to monomeric or multimeric forms of actin, including actin filaments."" [GOC:clt]",11
219,RandomForest_gini,HPA,HPA:0130000,['HPA:0000000'],0.009404248974882089,colon,72
220,RandomForest_gini,GO:CC,GO:0001725,"['GO:0042641', 'GO:0097517']",0.009597599451198298,"""A contractile actin filament bundle that consists of short actin filaments with alternating polarity, cross-linked by alpha-actinin and possibly other actin bundling proteins, and with myosin present in a periodic distribution along the fiber."" [PMID:16651381]",5
221,RandomForest_gini,GO:CC,GO:0097517,['GO:0032432'],0.009597599451198298,"""An actin filament bundle in which the filaments are loosely packed (approximately 30-60 nm apart) and arranged with opposing polarities; the loose packing allows myosin (usually myosin-II) to enter the bundle."" [GOC:cjm, GOC:mah, ISBN:0815316194]",5
222,RandomForest_gini,GO:CC,GO:0045121,['GO:0098857'],0.00969737149171687,"""Any of the small (10-200 nm), heterogeneous, highly dynamic, sterol- and sphingolipid-enriched membrane domains that compartmentalize cellular processes. Small rafts can sometimes be stabilized to form larger platforms through protein-protein and protein-lipid interactions."" [PMID:16645198, PMID:20044567]",8
223,RandomForest_gini,GO:BP,GO:0030834,"['GO:0008064', 'GO:0030042', 'GO:1901879']",0.009700823662371481,"""Any process that modulates the frequency, rate or extent of the disassembly of actin filaments by the removal of actin monomers from a filament."" [GOC:mah]",5
224,RandomForest_gini,GO:BP,GO:0006412,"['GO:0009059', 'GO:0010467', 'GO:0019538', 'GO:0043043']",0.009719040125919546,"""The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."" [GOC:go_curators]",14
225,RandomForest_gini,GO:CC,GO:0098857,['GO:0016020'],0.00993763816338846,"""A membrane region with a lipid composition that is distinct from that of the membrane regions that surround it."" [PMID:20044567, PMID:26253820]",8
226,RandomForest_gini,GO:MF,GO:0019899,['GO:0005515'],0.011939103755910153,"""Binding to an enzyme, a protein with catalytic activity."" [GOC:jl]",25
227,RandomForest_gini,GO:BP,GO:1901888,"['GO:0034329', 'GO:0044087', 'GO:0051128']",0.011943543730872872,"""Any process that modulates the frequency, rate or extent of cell junction assembly."" [GOC:TermGenie]",8
228,RandomForest_gini,GO:BP,GO:0045216,['GO:0034330'],0.013713849451035525,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell-cell junction. A cell-cell junction is a specialized region of connection between two cells."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",8
229,RandomForest_gini,GO:CC,GO:0042641,"['GO:0015629', 'GO:0110165']",0.013987318094073288,"""Any complex of actin, myosin, and accessory proteins."" [GOC:go_curators]",5
230,RandomForest_gini,GO:BP,GO:0030042,"['GO:0008154', 'GO:0051261']",0.015219184673014552,"""Disassembly of actin filaments by the removal of actin monomers from a filament."" [GOC:mah]",5
231,RandomForest_gini,GO:BP,GO:0043043,"['GO:0006518', 'GO:0043604', 'GO:1901566']",0.015247910210408964,"""The chemical reactions and pathways resulting in the formation of peptides, compounds of 2 or more (but usually less than 100) amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another. This may include the translation of a precursor protein and its subsequent processing into a functional peptide."" [GOC:dph, GOC:jl]",14
232,RandomForest_gini,GO:CC,GO:0032432,"['GO:0015629', 'GO:0110165']",0.015488733789577333,"""An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness."" [GOC:mah]",5
233,RandomForest_gini,HP,HP:0000336,['HP:0100538'],0.015604537850721058,Greater than average forward and/or lateral protrusion of the supraorbital portion of the frontal bones.,5
234,RandomForest_gini,REAC,REAC:R-HSA-8953854,['REAC:0000000'],0.015715779041114986,Metabolism of RNA,14
235,RandomForest_gini,REAC,REAC:R-HSA-9662360,['REAC:R-HSA-9659379'],0.015983142630584948,Sensory processing of sound by inner hair cells of the cochlea,5
236,RandomForest_gini,GO:MF,GO:0008092,['GO:0005515'],0.017378448616210216,"""Binding to a protein component of a cytoskeleton (actin, microtubule, or intermediate filament cytoskeleton)."" [GOC:mah]",16
237,RandomForest_gini,GO:BP,GO:0051497,"['GO:0032232', 'GO:0043149', 'GO:0051492']",0.017643291821362116,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the assembly a stress fiber, a bundle of microfilaments and other proteins found in fibroblasts."" [GOC:ai]",4
238,RandomForest_gini,REAC,REAC:R-HSA-72766,['REAC:R-HSA-392499'],0.0181323827455861,Translation,9
239,RandomForest_gini,GO:BP,GO:0007043,"['GO:0034329', 'GO:0045216']",0.01823754229786144,"""The aggregation, arrangement and bonding together of a set of components to form a junction between cells."" [GOC:ai]",7
240,RandomForest_gini,REAC,REAC:R-HSA-72706,['REAC:R-HSA-72737'],0.0195865252933467,GTP hydrolysis and joining of the 60S ribosomal subunit,6
241,RandomForest_gini,MIRNA,MIRNA:hsa-miR-34a-5p,['MIRNA:000000'],0.02004575728309704,hsa-miR-34a-5p,15
242,RandomForest_gini,GO:BP,GO:0022607,"['GO:0016043', 'GO:0044085']",0.02183112654485995,"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]",40
243,RandomForest_gini,GO:CC,GO:0031982,['GO:0043227'],0.022543760381059395,"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]",33
244,RandomForest_gini,HPA,HPA:0130201,['HPA:0130000'],0.026485155759113015,colon; endothelial cells[≥Low],56
245,RandomForest_gini,GO:CC,GO:0030863,"['GO:0005856', 'GO:0005938']",0.027288846887668798,"""The portion of the cytoskeleton that lies just beneath the plasma membrane."" [GOC:mah]",5
246,RandomForest_gini,REAC,REAC:R-HSA-72613,['REAC:R-HSA-72766'],0.02743714240653445,Eukaryotic Translation Initiation,6
247,RandomForest_gini,REAC,REAC:R-HSA-72737,['REAC:R-HSA-72613'],0.02743714240653445,Cap-dependent Translation Initiation,6
248,RandomForest_gini,REAC,REAC:R-HSA-9659379,['REAC:R-HSA-9709957'],0.027800972506360003,Sensory processing of sound,5
249,RandomForest_gini,GO:CC,GO:0030684,['GO:1990904'],0.028517031036713276,"""Any complex of pre-rRNAs, ribosomal proteins, and associated proteins formed during ribosome biogenesis."" [PMID:10567516]",5
250,RandomForest_gini,GO:MF,GO:0003723,['GO:0003676'],0.032188139650138836,"""Binding to an RNA molecule or a portion thereof."" [GOC:jl, GOC:mah]",31
251,RandomForest_gini,GO:BP,GO:0071840,['GO:0009987'],0.034064673461965275,"""A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:mah]",58
252,RandomForest_gini,GO:BP,GO:0042254,['GO:0022613'],0.03512540196343257,"""A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis."" [GOC:ma, PMID:26404467, Wikipedia:Ribosome_biogenesis]",9
253,RandomForest_gini,HPA,HPA:0100202,['HPA:0100201'],0.03524922204451113,cerebral cortex; endothelial cells[≥Medium],32
254,RandomForest_gini,GO:BP,GO:0070830,"['GO:0043297', 'GO:0120192']",0.035909969488387955,"""The aggregation, arrangement and bonding together of a set of components to form a tight junction, an occluding cell-cell junction that is composed of a branching network of sealing strands that completely encircles the apical end of each cell in an epithelial sheet."" [GOC:mah]",5
255,RandomForest_gini,GO:BP,GO:0065007,['GO:0008150'],0.039658346103996996,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",76
256,RandomForest_gini,GO:BP,GO:1901880,"['GO:0043242', 'GO:0051261', 'GO:1901879']",0.04423712783082647,"""Any process that stops, prevents or reduces the frequency, rate or extent of protein depolymerization."" [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:12032137]",5
257,RandomForest_gini,HP,HP:0002108,['HP:0002107'],0.046467021506861446,Pneumothorax occurring without traumatic injury to the chest or lung.,3
258,RandomForest_gini,CORUM,CORUM:550,['CORUM:0000000'],0.04956367487520282,NOS3-CAV1-NOSTRIN complex,2
259,LassoLinear,HPA,HPA:0400652,['HPA:0400651'],3.9363027318960176e-07,rectum; fibroblasts[≥Medium],10
260,LassoLinear,HPA,HPA:0400651,['HPA:0400000'],1.3034808544878244e-06,rectum; fibroblasts[≥Low],10
261,LassoLinear,HPA,HPA:0400653,['HPA:0400652'],1.473490018955827e-06,rectum; fibroblasts[High],8
262,LassoLinear,GO:CC,GO:0031982,['GO:0043227'],1.474050431513479e-06,"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]",42
263,LassoLinear,HPA,HPA:0401331,['HPA:0400000'],1.7406731418179236e-06,rectum; mucosal lymphoid cells[≥Low],18
264,LassoLinear,HPA,HPA:0400203,['HPA:0400202'],4.164348963229349e-06,rectum; endothelial cells[High],9
265,LassoLinear,HPA,HPA:0400202,['HPA:0400201'],6.256952997687536e-06,rectum; endothelial cells[≥Medium],11
266,LassoLinear,GO:CC,GO:0005576,['GO:0110165'],6.899764326285039e-06,"""The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."" [GOC:go_curators]",42
267,LassoLinear,GO:CC,GO:0005737,"['GO:0005622', 'GO:0110165']",1.0377900704503829e-05,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",79
268,LassoLinear,HPA,HPA:0400891,['HPA:0400000'],1.0582855613048722e-05,rectum; goblet cells[≥Low],15
269,LassoLinear,GO:CC,GO:0005615,"['GO:0005576', 'GO:0110165']",1.2831751518105138e-05,"""That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."" [ISBN:0198547684]",36
270,LassoLinear,HPA,HPA:0400201,['HPA:0400000'],1.7774788642762253e-05,rectum; endothelial cells[≥Low],12
271,LassoLinear,HPA,HPA:0131331,['HPA:0130000'],2.8846641329970268e-05,colon; mucosal lymphoid cells[≥Low],16
272,LassoLinear,HPA,HPA:0401301,['HPA:0400000'],3.211295381379549e-05,rectum; enterocytes[≥Low],16
273,LassoLinear,HPA,HPA:0130652,['HPA:0130651'],4.2515347338848915e-05,colon; fibroblasts[≥Medium],8
274,LassoLinear,HPA,HPA:0400892,['HPA:0400891'],6.300004543242464e-05,rectum; goblet cells[≥Medium],13
275,LassoLinear,HPA,HPA:0151303,['HPA:0151302'],6.878480383545664e-05,duodenum; enterocytes[High],11
276,LassoLinear,GO:CC,GO:0005829,"['GO:0005737', 'GO:0110165']",7.350329090084488e-05,"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",47
277,LassoLinear,HPA,HPA:0130651,['HPA:0130000'],9.18071559415443e-05,colon; fibroblasts[≥Low],8
278,LassoLinear,HPA,HPA:0151352,['HPA:0151351'],0.0001441483470444268,duodenum; paneth cells[≥Medium],11
279,LassoLinear,HPA,HPA:0030892,['HPA:0030891'],0.00016949130024455363,appendix; goblet cells[≥Medium],12
280,LassoLinear,GO:CC,GO:0070062,"['GO:0005615', 'GO:1903561']",0.00018630235287852467,"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]",26
281,LassoLinear,HPA,HPA:0030891,['HPA:0030000'],0.00022751226868210212,appendix; goblet cells[≥Low],13
282,LassoLinear,GO:CC,GO:1903561,"['GO:0031982', 'GO:0065010']",0.00023127538384282715,"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]",26
283,LassoLinear,GO:CC,GO:0043230,"['GO:0005576', 'GO:0043226']",0.00023335121217798484,"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]",26
284,LassoLinear,GO:CC,GO:0065010,"['GO:0043227', 'GO:0043230']",0.00023335121217798484,"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]",26
285,LassoLinear,HPA,HPA:0400893,['HPA:0400892'],0.0002420977950338341,rectum; goblet cells[High],10
286,LassoLinear,HPA,HPA:0401291,['HPA:0400000'],0.0002519809701819715,rectum; endocrine cells[≥Low],14
287,LassoLinear,HPA,HPA:0401332,['HPA:0401331'],0.0003399108502251499,rectum; mucosal lymphoid cells[≥Medium],13
288,LassoLinear,HPA,HPA:0150892,['HPA:0150891'],0.0003580304969177227,duodenum; goblet cells[≥Medium],12
289,LassoLinear,HPA,HPA:0030441,['HPA:0030000'],0.0003580304969177227,appendix; non-germinal center cells[≥Low],12
290,LassoLinear,HPA,HPA:0151351,['HPA:0150000'],0.0003791860333444865,duodenum; paneth cells[≥Low],11
291,LassoLinear,HPA,HPA:0130653,['HPA:0130652'],0.00039920159531918687,colon; fibroblasts[High],6
292,LassoLinear,HPA,HPA:0150891,['HPA:0150000'],0.0004128593303610509,duodenum; goblet cells[≥Low],13
293,LassoLinear,HPA,HPA:0401292,['HPA:0401291'],0.0004481795340039829,rectum; endocrine cells[≥Medium],13
294,LassoLinear,HPA,HPA:0480891,['HPA:0480000'],0.00048616804561062876,small intestine; goblet cells[≥Low],13
