,method,source,native,parents,p_value,description,intersection_size
114,DT_score_c45,KEGG,KEGG:00010,['KEGG:00000'],0.01196341933273442,Glycolysis / Gluconeogenesis,5
115,DT_score_c45,KEGG,KEGG:04932,['KEGG:00000'],0.012594299866841335,Non-alcoholic fatty liver disease,7
116,DT_score_c45,GO:CC,GO:1903561,"['GO:0031982', 'GO:0065010']",0.012960333724865748,"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]",23
117,DT_score_c45,GO:CC,GO:0043230,"['GO:0005576', 'GO:0043226']",0.0130554889478777,"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]",23
118,DT_score_c45,GO:CC,GO:0065010,"['GO:0043227', 'GO:0043230']",0.0130554889478777,"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]",23
119,DT_score_c45,GO:BP,GO:0042773,"['GO:0006119', 'GO:0022904']",0.014420457496659905,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP."" [ISBN:0716731363]",6
120,DT_score_c45,GO:BP,GO:0042775,['GO:0042773'],0.014420457496659905,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP, as it occurs in the mitochondrial inner membrane or chloroplast thylakoid membrane."" [GOC:mtg_sensu, ISBN:0716731363]",6
121,DT_score_c45,WP,WP:WP4786,['WP:000000'],0.01506845633868848,Type I collagen synthesis in the context of osteogenesis imperfecta,4
122,DT_score_c45,WP,WP:WP111,['WP:000000'],0.01793701311485607,Electron transport chain OXPHOS system in mitochondria,6
123,DT_score_c45,GO:BP,GO:0016052,"['GO:0005975', 'GO:1901575']",0.01823754229786144,"""The chemical reactions and pathways resulting in the breakdown of carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."" [ISBN:0198506732]",7
124,DT_score_c45,HPA,HPA:0271131,['HPA:0270000'],0.018307882765474084,kidney; distal tubules[≥Low],15
125,DT_score_c45,GO:CC,GO:0005829,"['GO:0005737', 'GO:0110165']",0.019746451780416296,"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",42
126,DT_score_c45,REAC,REAC:R-HSA-163200,['REAC:R-HSA-1428517'],0.020347408735677596,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",7
127,DT_score_c45,WP,WP:WP4396,['WP:000000'],0.020420348384501692,Nonalcoholic fatty liver disease,7
128,DT_score_c45,GO:CC,GO:0005740,"['GO:0005739', 'GO:0031967']",0.02187097031578002,"""The double lipid bilayer enclosing the mitochondrion and separating its contents from the cell cytoplasm; includes the intermembrane space."" [GOC:ai, GOC:pz]",13
129,DT_score_c45,GO:BP,GO:0019362,"['GO:0009117', 'GO:0072524']",0.02417872706985653,"""The chemical reactions and pathways involving a pyridine nucleotide, a nucleotide characterized by a pyridine derivative as a nitrogen base."" [GOC:jl]",7
130,DT_score_c45,GO:BP,GO:0046496,['GO:0019362'],0.02417872706985653,"""The chemical reactions and pathways involving nicotinamide nucleotides, any nucleotide that contains combined nicotinamide."" [ISBN:0198506732]",7
131,DT_score_c45,HPA,HPA:0461443,['HPA:0461442'],0.024325092156441252,skin 1; fibrohistiocytic cells[High],11
132,DT_score_c45,GO:BP,GO:0019674,"['GO:0006163', 'GO:0046496']",0.024794866664948248,"""The chemical reactions and pathways involving nicotinamide adenine dinucleotide (NAD), a coenzyme present in most living cells and derived from the B vitamin nicotinic acid."" [GOC:jl, ISBN:0618254153]",5
133,DT_score_c45,GO:CC,GO:0070820,['GO:0030141'],0.025097330420106152,"""A secretory granule that contains cathepsin and gelatinase and is readily exocytosed upon cell activation; found primarily in mature neutrophil cells."" [GOC:BHF, GOC:mah, GOC:rl, PMID:12070036]",6
134,DT_score_c45,GO:BP,GO:0070887,"['GO:0042221', 'GO:0051716']",0.02579054211967201,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",28
135,DT_score_c45,GO:MF,GO:0048029,"['GO:0030246', 'GO:0036094']",0.025884631294734044,"""Binding to a monosaccharide. Monosaccharides are the simplest carbohydrates; they are polyhydroxy aldehydes H[CH(OH)]nC(=O)H or polyhydroxy ketones H[CHOH]nC(=O)[CHOH]mH with three or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides."" [GOC:jid]",5
136,DT_score_c45,GO:CC,GO:0030659,"['GO:0012506', 'GO:0031410']",0.026585062731629295,"""The lipid bilayer surrounding a cytoplasmic vesicle."" [GOC:mah]",16
137,DT_score_c45,GO:BP,GO:0019883,['GO:0019882'],0.026836523949609788,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of endogenous origin on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",4
138,DT_score_c45,GO:CC,GO:0012506,"['GO:0031090', 'GO:0031982']",0.030340927023485145,"""The lipid bilayer surrounding any membrane-bounded vesicle in the cell."" [GOC:mah, GOC:vesicle]",16
139,DT_score_c45,GO:BP,GO:0072524,"['GO:0034641', 'GO:0046483', 'GO:1901360', 'GO:1901564']",0.03047335708833167,"""The chemical reactions and pathways involving a pyridine-containing compound, i.e. any compound that contains pyridine or a formal derivative thereof."" [GOC:mah]",7
140,DT_score_c45,REAC,REAC:R-HSA-1430728,['REAC:0000000'],0.03078334007029473,Metabolism,31
141,DT_score_c45,GO:MF,GO:0030971,"['GO:0005102', 'GO:1990782']",0.031135614252157252,"""Binding to a receptor that possesses protein tyrosine kinase activity."" [GOC:mah]",5
142,DT_score_c45,GO:CC,GO:0106139,['GO:0044217'],0.03299440070698269,"""The cell surface of a secondary, endosymbiont organism with which the first organism is interacting. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."" [GOC:rjd, PMID:30049880]",2
143,DT_score_c45,CORUM,CORUM:2919,['CORUM:0000000'],0.03342700563992205,Respiratory chain complex I (gamma subunit) mitochondrial,3
144,DT_score_c45,GO:BP,GO:0045333,['GO:0015980'],0.03450101821798133,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration)."" [GOC:das, ISBN:0140513590, ISBN:0198506732]",8
145,DT_score_c45,GO:MF,GO:0042605,"['GO:0003823', 'GO:0042277']",0.03606680351842074,"""Binding to an antigen peptide."" [GOC:add, GOC:jl, GOC:rv]",4
146,DT_score_c45,WP,WP:WP4290,['WP:000000'],0.0391942118661627,Metabolic reprogramming in colon cancer,4
147,DT_score_c45,GO:BP,GO:0022904,"['GO:0022900', 'GO:0045333']",0.045194521980348124,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."" [GOC:mtg_electron_transport, ISBN:0716720094]",6
148,DT_score_c45,HP,HP:0003128,['HP:0001941'],0.04857029021542185,"An abnormal buildup of lactic acid in the body, leading to acidification of the blood and other bodily fluids.",8
149,RandomForest_gini,GO:CC,GO:1990204,['GO:1902494'],1.255315739771388e-24,"""Any protein complex that possesses oxidoreductase activity."" [GOC:bhm, PMID:18982432]",21
150,RandomForest_gini,GO:MF,GO:0008137,"['GO:0009055', 'GO:0015453', 'GO:0050136']",2.934636298668734e-22,"""Catalysis of the reaction: NADH + ubiquinone + 5 H+(in) = NAD+ + ubiquinol + 4 H+(out)."" [RHEA:29091]",15
151,RandomForest_gini,GO:MF,GO:0050136,"['GO:0003954', 'GO:0003955']",4.547176051498623e-22,"""Catalysis of the reaction: NADH + H+ + a quinone = NAD+ + a quinol."" [EC:1.6.5.11, GOC:mah]",15
152,RandomForest_gini,GO:MF,GO:0003954,['GO:0016651'],1.051261182777979e-21,"""Catalysis of the reaction: NADH + H+ + acceptor = NAD+ + reduced acceptor."" [RHEA:11356]",15
153,RandomForest_gini,GO:MF,GO:0003955,['GO:0016655'],1.570737769840571e-21,"""Catalysis of the reaction: NAD(P)H + H+ + a quinone = NAD(P)+ + a hydroquinone."" [EC:1.6.5.2]",15
154,RandomForest_gini,GO:CC,GO:0030964,"['GO:0098796', 'GO:1990204']",3.1802353156785682e-21,"""An integral membrane complex that possesses NADH oxidoreductase activity. The complex is one of the components of the electron transport chain. It catalyzes the transfer of a pair of electrons from NADH to a quinone."" [GOC:mah]",15
155,RandomForest_gini,GO:CC,GO:0045271,"['GO:0030964', 'GO:0098803', 'GO:1902495']",3.1802353156785682e-21,"""Respiratory chain complex I is an enzyme of the respiratory chain. It consists of several polypeptide chains and is L-shaped, with a horizontal arm lying in the membrane and a vertical arm that projects into the matrix. The electrons of NADH enter the chain at this complex."" [GOC:imk, GOC:jid, ISBN:0716749556]",15
156,RandomForest_gini,GO:CC,GO:0005747,"['GO:0005746', 'GO:0045271', 'GO:0098800']",3.1802353156785682e-21,"""A protein complex located in the mitochondrial inner membrane that forms part of the mitochondrial respiratory chain. It contains about 25 different polypeptide subunits, including NADH dehydrogenase (ubiquinone), flavin mononucleotide and several different iron-sulfur clusters containing non-heme iron. The iron undergoes oxidation-reduction between Fe(II) and Fe(III), and catalyzes proton translocation linked to the oxidation of NADH by ubiquinone."" [GOC:mtg_sensu, ISBN:0198547684]",15
157,RandomForest_gini,GO:CC,GO:0098803,"['GO:0070469', 'GO:0098796']",1.1002453919167552e-20,"""Any protein complex that is part of a respiratory chain."" [GOC:dos]",17
158,RandomForest_gini,GO:MF,GO:0015453,['GO:0015399'],1.500801237062573e-20,"""Primary active transport of a solute across a membrane, driven by exothermic flow of electrons from a reduced substrate to an oxidized substrate. Primary active transport is catalysis of the transport of a solute across a membrane, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is driven by a primary energy source."" [GOC:mtg_transport, ISBN:0815340729, TC:3.D.-.-.-]",16
159,RandomForest_gini,GO:CC,GO:0005746,"['GO:0005743', 'GO:0070469']",1.9670288885895183e-20,"""The protein complexes that form the mitochondrial electron transport system (the respiratory chain), associated with the inner mitochondrial membrane. The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:curators, GOC:ecd, ISBN:0198547684]",17
160,RandomForest_gini,GO:BP,GO:0009117,['GO:0006753'],6.586850017375498e-20,"""The chemical reactions and pathways involving a nucleotide, a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic nucleotides (nucleoside cyclic phosphates)."" [GOC:ma]",30
161,RandomForest_gini,GO:CC,GO:0070469,"['GO:0016020', 'GO:0110165']",8.429722284814598e-20,"""The protein complexes that form the electron transport system (the respiratory chain), associated with a cell membrane, usually the plasma membrane (in prokaryotes) or the inner mitochondrial membrane (on eukaryotes). The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient."" [GOC:ecd, GOC:mah, ISBN:0198547684, Wikipedia:Respirasome]",17
162,RandomForest_gini,GO:MF,GO:0016655,['GO:0016651'],9.58594103677636e-20,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a quinone or a similar acceptor molecule."" [GOC:ai]",15
163,RandomForest_gini,GO:BP,GO:0006753,"['GO:0006796', 'GO:0019637', 'GO:0055086']",9.646766981485417e-20,"""The chemical reactions and pathways involving any phosphorylated nucleoside."" [GOC:mah]",30
164,RandomForest_gini,GO:BP,GO:0046034,"['GO:0009150', 'GO:0009205']",1.2193554809688637e-18,"""The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators]",21
165,RandomForest_gini,GO:BP,GO:0006120,"['GO:0019646', 'GO:0042775']",1.7013113131620784e-18,"""The transfer of electrons from NADH to ubiquinone that occurs during oxidative phosphorylation."" [ISBN:0716731363]",14
166,RandomForest_gini,GO:BP,GO:0055086,"['GO:0006139', 'GO:0044281']",2.010483484789757e-18,"""The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide."" [GOC:vw]",30
167,RandomForest_gini,GO:BP,GO:0072521,"['GO:0006725', 'GO:0034641', 'GO:0046483', 'GO:1901360', 'GO:1901564']",3.364509107961213e-18,"""The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",28
168,RandomForest_gini,CORUM,CORUM:178,['CORUM:0000000'],7.53814185716208e-18,"Respiratory chain complex I (holoenzyme), mitochondrial",15
169,RandomForest_gini,GO:BP,GO:0009205,"['GO:0009144', 'GO:0009199']",1.0585560254241767e-17,"""The chemical reactions and pathways involving purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",21
170,RandomForest_gini,GO:BP,GO:0006163,"['GO:0009117', 'GO:0072521']",1.3309127572845934e-17,"""The chemical reactions and pathways involving a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",27
171,RandomForest_gini,GO:BP,GO:0019693,"['GO:0006796', 'GO:0019637', 'GO:1901135']",1.5402767849835525e-17,"""The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",26
172,RandomForest_gini,GO:BP,GO:0009144,['GO:0009141'],1.9049575444336794e-17,"""The chemical reactions and pathways involving purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",21
173,RandomForest_gini,GO:BP,GO:0009199,['GO:0009141'],1.9049575444336794e-17,"""The chemical reactions and pathways involving a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",21
174,RandomForest_gini,GO:BP,GO:0042775,['GO:0042773'],2.254222909355899e-17,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP, as it occurs in the mitochondrial inner membrane or chloroplast thylakoid membrane."" [GOC:mtg_sensu, ISBN:0716731363]",16
175,RandomForest_gini,GO:BP,GO:0042773,"['GO:0006119', 'GO:0022904']",2.254222909355899e-17,"""The transfer of electrons through a series of electron donors and acceptors, generating energy that is ultimately used for synthesis of ATP."" [ISBN:0716731363]",16
176,RandomForest_gini,GO:BP,GO:0009150,"['GO:0006163', 'GO:0009259']",4.137946216620529e-17,"""The chemical reactions and pathways involving a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",25
177,RandomForest_gini,REAC,REAC:R-HSA-1428517,['REAC:R-HSA-1430728'],6.391563716686667e-17,The citric acid (TCA) cycle and respiratory electron transport,20
178,RandomForest_gini,GO:BP,GO:0009141,['GO:0006753'],6.847575806352426e-17,"""The chemical reactions and pathways involving a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",21
179,RandomForest_gini,WP,WP:WP623,['WP:000000'],8.065286298005489e-17,Oxidative phosphorylation,15
180,RandomForest_gini,GO:BP,GO:0042776,"['GO:0006119', 'GO:0015986']",9.64509284710333e-17,"""The transport of protons across a mitochondrial membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis."" [GOC:mtg_sensu, ISBN:0716731363]",14
181,RandomForest_gini,GO:MF,GO:0016651,['GO:0016491'],1.221417057621095e-16,"""Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",15
182,RandomForest_gini,GO:BP,GO:0009259,"['GO:0009117', 'GO:0019693']",1.2449638063179055e-16,"""The chemical reactions and pathways involving a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",25
183,RandomForest_gini,GO:CC,GO:0098800,"['GO:0005743', 'GO:0098796', 'GO:0098798']",2.1484264834956274e-16,"""Any protein complex that is part of the inner mitochondrial membrane."" [GOC:dos]",17
184,RandomForest_gini,GO:MF,GO:0009055,['GO:0003674'],2.1726300616713073e-16,"""A molecular function representing the directed movement of electrons from one molecular entity to another, typically mediated by electron carriers or acceptors, resulting in the transfer of energy and/or the reduction-oxidation (redox) transformation of chemical species. This activity is fundamental to various biological processes, including cellular respiration and photosynthesis, as well as numerous enzymatic reactions involved in metabolic pathways."" [Wikipedia:Electron_transfer]",16
185,RandomForest_gini,GO:BP,GO:0019646,"['GO:0006119', 'GO:0009060', 'GO:0022904']",2.9129768885850347e-16,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to oxygen to generate a transmembrane electrochemical gradient."" [GOC:ai, GOC:mtg_electron_transport]",15
186,RandomForest_gini,REAC,REAC:R-HSA-6799198,['REAC:R-HSA-611105'],3.03680732998525e-16,Complex I biogenesis,14
187,RandomForest_gini,GO:BP,GO:0022904,"['GO:0022900', 'GO:0045333']",6.371277800832969e-16,"""A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."" [GOC:mtg_electron_transport, ISBN:0716720094]",16
188,RandomForest_gini,GO:BP,GO:0015986,['GO:0006754'],1.005318616799894e-15,"""The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis."" [ISBN:0716731363]",14
189,RandomForest_gini,GO:BP,GO:0006091,['GO:0044237'],1.0613342244587855e-15,"""The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances."" [GOC:jl]",25
190,RandomForest_gini,REAC,REAC:R-HSA-611105,['REAC:R-HSA-163200'],2.1522191084206865e-15,Respiratory electron transport,16
191,RandomForest_gini,GO:BP,GO:0009060,['GO:0045333'],2.1993684671778836e-15,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor."" [GOC:das, GOC:jl, ISBN:0140513590]",18
192,RandomForest_gini,GO:BP,GO:0006119,['GO:0009060'],1.1013474828218412e-14,"""The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis."" [ISBN:0198506732, ISBN:0471331309]",16
193,RandomForest_gini,GO:BP,GO:1901135,['GO:0071704'],1.3991724811385514e-14,"""The chemical reactions and pathways involving carbohydrate derivative."" [GOC:TermGenie]",32
194,RandomForest_gini,WP,WP:WP111,['WP:000000'],2.0301716074650576e-14,Electron transport chain OXPHOS system in mitochondria,16
195,RandomForest_gini,GO:BP,GO:0019637,"['GO:0006793', 'GO:0071704']",2.8738760097825784e-14,"""The chemical reactions and pathways involving organophosphates, any phosphate-containing organic compound."" [ISBN:0198506732]",31
196,RandomForest_gini,GO:CC,GO:0098798,"['GO:0005739', 'GO:0032991']",3.304631148146369e-14,"""A protein complex that is part of a mitochondrion."" [GOC:dos]",19
197,RandomForest_gini,KEGG,KEGG:00190,['KEGG:00000'],3.464178435694996e-14,Oxidative phosphorylation,17
198,RandomForest_gini,GO:BP,GO:0006754,"['GO:0009152', 'GO:0009206', 'GO:0046034']",6.494622511611223e-14,"""The chemical reactions and pathways resulting in the formation of ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators, ISBN:0198506732]",14
199,RandomForest_gini,REAC,REAC:R-HSA-163200,['REAC:R-HSA-1428517'],6.927924498285983e-14,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",16
200,RandomForest_gini,GO:BP,GO:0046390,"['GO:0019693', 'GO:0090407', 'GO:1901137']",7.221911158290058e-14,"""The chemical reactions and pathways resulting in the formation of ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",18
201,RandomForest_gini,GO:MF,GO:0015399,['GO:0022804'],8.957505844133802e-14,"""Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source. Primary energy sources known to be coupled to transport are chemical such as ATP hydrolysis, redox energy and photon energy."" [GOC:mtg_transport, PMID:31613498]",16
202,RandomForest_gini,GO:BP,GO:0045333,['GO:0015980'],1.1252500325803248e-13,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration)."" [GOC:das, ISBN:0140513590, ISBN:0198506732]",18
203,RandomForest_gini,GO:BP,GO:0010257,['GO:0065003'],2.109275262757748e-13,"""The aggregation, arrangement and bonding together of a set of components to form an NADH dehydrogenase complex."" [GOC:sm]",12
204,RandomForest_gini,GO:BP,GO:0032981,"['GO:0010257', 'GO:0033108']",2.109275262757748e-13,"""The aggregation, arrangement and bonding together of a set of components to form mitochondrial respiratory chain complex I."" [GOC:rph]",12
205,RandomForest_gini,GO:BP,GO:0022900,['GO:0006091'],2.331379937001318e-13,"""A process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors."" [GOC:mtg_electron_transport]",16
206,RandomForest_gini,GO:BP,GO:0006164,"['GO:0006163', 'GO:0009165', 'GO:0072522']",2.827673371941913e-13,"""The chemical reactions and pathways resulting in the formation of a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",18
207,RandomForest_gini,GO:BP,GO:0009206,"['GO:0009145', 'GO:0009201', 'GO:0009205']",2.87734515200851e-13,"""The chemical reactions and pathways resulting in the formation of purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",14
208,RandomForest_gini,GO:BP,GO:0009152,"['GO:0006164', 'GO:0009150', 'GO:0009260']",3.028311508757768e-13,"""The chemical reactions and pathways resulting in the formation of a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",17
209,RandomForest_gini,GO:BP,GO:0009145,"['GO:0009142', 'GO:0009144']",3.268195687618505e-13,"""The chemical reactions and pathways resulting in the formation of purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",14
210,RandomForest_gini,KEGG,KEGG:04932,['KEGG:00000'],3.7638290293719064e-13,Non-alcoholic fatty liver disease,17
211,RandomForest_gini,GO:BP,GO:0072522,"['GO:0018130', 'GO:0019438', 'GO:0044271', 'GO:0072521', 'GO:1901362', 'GO:1901566']",5.197255610849589e-13,"""The chemical reactions and pathways resulting in the formation of a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",18
212,RandomForest_gini,WP,WP:WP4396,['WP:000000'],5.70725526406817e-13,Nonalcoholic fatty liver disease,17
213,RandomForest_gini,GO:BP,GO:0009201,"['GO:0009142', 'GO:0009199']",6.069499075675686e-13,"""The chemical reactions and pathways resulting in the formation of a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",14
214,RandomForest_gini,GO:BP,GO:0009260,"['GO:0009165', 'GO:0009259', 'GO:0046390']",9.380817011143007e-13,"""The chemical reactions and pathways resulting in the formation of a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",17
215,RandomForest_gini,GO:CC,GO:0005739,"['GO:0005737', 'GO:0043231']",1.0052002889690958e-12,"""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."" [GOC:giardia, ISBN:0198506732]",35
216,RandomForest_gini,GO:BP,GO:0009142,"['GO:0009141', 'GO:1901293']",1.5439205411088164e-12,"""The chemical reactions and pathways resulting in the formation of a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",14
217,RandomForest_gini,GO:BP,GO:0015980,['GO:0006091'],1.8361903074089576e-12,"""The chemical reactions and pathways by which a cell derives energy from organic compounds; results in the oxidation of the compounds from which energy is released."" [GOC:mah]",19
218,RandomForest_gini,GO:BP,GO:0044281,['GO:0008152'],2.287007404953542e-12,"""The chemical reactions and pathways involving small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",37
219,RandomForest_gini,KEGG,KEGG:05415,['KEGG:00000'],2.3705482530867174e-12,Diabetic cardiomyopathy,18
220,RandomForest_gini,WP,WP:WP4324,['WP:000000'],2.7188111717648648e-12,Mitochondrial complex I assembly model OXPHOS system,12
221,RandomForest_gini,CORUM,CORUM:2920,['CORUM:0000000'],2.9143768168176378e-12,Respiratory chain complex I (lambda subunit) mitochondrial,9
222,RandomForest_gini,GO:BP,GO:0009165,"['GO:0009117', 'GO:1901293']",3.20298251417871e-12,"""The chemical reactions and pathways resulting in the formation of nucleotides, any nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic-nucleotides (nucleoside cyclic phosphates)."" [GOC:go_curators]",18
223,RandomForest_gini,GO:BP,GO:0033108,"['GO:0007005', 'GO:0065003']",3.339146745836536e-12,"""The aggregation, arrangement and bonding together of a set of components to form a mitochondrial respiratory chain complex."" [GOC:mah]",13
224,RandomForest_gini,GO:BP,GO:1901293,"['GO:0006753', 'GO:0034654', 'GO:0090407']",3.604657050287579e-12,"""The chemical reactions and pathways resulting in the formation of a nucleoside phosphate."" [GOC:TermGenie]",18
225,RandomForest_gini,KEGG,KEGG:04723,['KEGG:00000'],3.7230012875543214e-12,Retrograde endocannabinoid signaling,16
226,RandomForest_gini,GO:MF,GO:0016491,['GO:0003824'],8.586209640327589e-12,"""Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."" [GOC:go_curators]",25
227,RandomForest_gini,KEGG,KEGG:05208,['KEGG:00000'],1.141656311707106e-11,Chemical carcinogenesis - reactive oxygen species,18
228,RandomForest_gini,KEGG,KEGG:04714,['KEGG:00000'],2.6503725280241842e-11,Thermogenesis,18
229,RandomForest_gini,HP,HP:0002490,['HP:0030085'],1.0810111574858369e-10,Increased concentration of lactate in the cerebrospinal fluid.,14
230,RandomForest_gini,HP,HP:0030085,['HP:0025454'],1.0810111574858369e-10,Abnormal concentration of lactate in the cerebrospinal fluid.,14
231,RandomForest_gini,GO:CC,GO:0005737,"['GO:0005622', 'GO:0110165']",2.829315141326779e-10,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",88
